item_code,item,unit,n_original,original_std,n_trimmed,new_std,std_reduction,std_reduction_pct
1157,NASI PUTIH KOSONG,sepinggan,120,0.335812906427447,119.0,0.3275399798483972,0.008272926579049766,0.024635522997199476
1158,NASI AYAM,sepinggan,90,1.0457595248288623,82.0,0.8283591381693194,0.21740038665954287,0.20788755110322354
1159,NASI LEMAK (BERBUNGKUS),sebungkus,9,0.7053367989832944,7.0,0.505682000583653,0.1996547983996414,0.2830630681504683
1160,NASI LEMAK (TIDAK BERBUNGKUS),sepinggan,11,0.918694726228468,9.0,0.47169905660283024,0.4469956696256378,0.4865551710095215
1161,NASI + SAYUR + IKAN,sepinggan,59,1.429443250714572,53.0,1.018682520893755,0.4107607298208169,0.2873571438498727
1162,NASI + SAYUR + AYAM,sepinggan,81,1.0006818662946104,76.0,0.8802272433866155,0.12045462290799491,0.12037254492681285
1163,NASI + SAYUR + DAGING,sepinggan,53,1.2490141250082991,48.0,0.9989267290092289,0.25008739599907026,0.20022783649256853
1164,NASI + SAYUR + SOTONG,sepinggan,6,1.7165857586111641,5.0,1.2449899597988732,0.47159579881229097,0.2747289475323647
1165,NASI + SAYUR + UDANG,sepinggan,4,1.3768926368215253,2.0,1.0606601717798212,0.3162324650417041,0.2296711134803567
1167,NASI GORENG KAMPUNG,sepinggan,27,1.0569671173596118,25.0,0.8976822006330153,0.1592849167265965,0.15069997364204002
1168,NASI GORENG PAPRIK,sepinggan,9,1.4017845768876185,7.0,1.1207990347026873,0.2809855421849312,0.20044844751310023
1169,NASI GORENG CINA,sepinggan,30,1.1779828853429577,27.0,0.7876359377087683,0.3903469476341894,0.33136894643468773
1170,NASI GORENG PATAYA,sepinggan,12,1.564061341120571,11.0,1.0787197799411874,0.48534156117938365,0.3103085207845243
1172,NASI GORENG CILI PADI,sepinggan,10,0.7905694150420949,8.0,0.37201190457142247,0.4185575104706724,0.52943802594284
1173,NASI GORENG DAGING MERAH,sepinggan,3,3.459768778401238,1.0,,,
1174,NASI GORENG USA,sepinggan,5,2.1621748310439655,3.0,1.3228756555322954,0.8392991755116701,0.38817359422615716
1175,NASI GORENG AYAM,sepinggan,36,0.9866570141097987,34.0,0.8569730754521466,0.12968393865765204,0.13143771016988925
1183,BIHUN GORENG,sepinggan,94,1.3540186507283591,87.0,1.0779868274273683,0.27603182330099085,0.20386116775607685
1184,BIHUN HAILAM,sepinggan,14,1.0818177620697818,13.0,0.8006407690254358,0.28117699304434596,0.25991160702185706
1186,BIHUN TOMYAM,semangkuk,17,1.8584069711955544,15.0,1.4956444701039016,0.36276250109165287,0.1952007857882064
1188,BIHUN LADNA,sepinggan,2,0.0,2.0,0.0,0.0,
1189,BIHUN KUNGFU,sepinggan,15,1.0834249045547752,15.0,1.0834249045547752,0.0,0.0
1198,AYAM GORENG,seketul,26,0.7130109503960058,24.0,0.661670591015267,0.051340359380738776,0.07200500827122554
1199,AYAM MASAK MERAH,seketul,5,0.6855654600401044,3.0,0.0,0.6855654600401044,1.0
1200,AYAM MASAK KICAP,seketul,14,1.9036113741350316,12.0,0.6806859285554047,1.222925445579627,0.6424239013256072
1201,AYAM MASAK HALIA,seketul,7,2.436136676125111,5.0,0.6580273550544842,1.7781093210706267,0.7298889830347555
1202,DAGING MASAK MERAH,sepiring,2,2.8284271247461903,,,,
1203,DAGING MASAK KICAP,sepiring,13,2.6626572422569885,11.0,1.848832555474351,0.8138246867826375,0.3056438034408075
1204,DAGING MASAK HALIA,sepiring,9,2.9907264074877267,7.0,1.889822365046136,1.1009040424415906,0.368105902193298
1206,SOTONG GORENG,sepiring,13,4.6076858867298265,12.0,4.330127018922194,0.27755886780763284,0.06023823555485947
1207,SOTONG MASAK MERAH,sepiring,4,5.057996968497839,3.0,4.041451884327381,1.0165450841704589,0.20097779625051057
1208,SOTONG MASAK KICAP,sepiring,4,3.5000000000000004,3.0,0.0,3.5000000000000004,1.0
1209,SOTONG MASAK HALIA,sepiring,3,4.041451884327381,2.0,0.0,4.041451884327381,1.0
1210,UDANG GORENG,sepiring,9,5.456901847914967,7.0,3.8913824205360674,1.5655194273788995,0.2868879578578219
1211,UDANG MASAK MERAH,sepiring,2,4.242640687119285,,,,
1212,UDANG MASAK KICAP,sepiring,2,0.7071067811865476,,,,
1213,UDANG MASAK HALIA,sepiring,3,4.358898943540674,1.0,,,
1214,SAYUR CAMPUR,sepiring,53,3.0312570979073903,48.0,2.6585462019309385,0.3727108959764518,0.12295588395776474
1215,SAYUR KAILAN IKAN MASIN,sepiring,26,2.928113070536408,23.0,2.4601568123804585,0.46795625815594954,0.15981495484743133
1216,SAYUR KANGKUNG GORENG BELACAN,sepiring,31,3.051962175106299,28.0,2.7149083802639664,0.33705379484233244,0.11043839192751233
1232,TELUR MATA KERBAU,sebiji,74,0.26417601528004203,70.0,0.20244877684584023,0.0617272384342018,0.2336595105682373
1233,TELUR DADAR,sebiji,36,0.37138736035111836,35.0,0.31657303643070733,0.05481432392041102,0.14759340185564815
1234,TELUR BISTIK,1 set,1,,1.0,,,
1235,TELUR SETENGAH MASAK,sebiji,45,0.226005050448619,42.0,0.19518373368564912,0.03082131676296987,0.13637446022462638
1236,TELUR REBUS,sebiji,30,0.23588912259983405,29.0,0.20802851263460378,0.027860609965230265,0.11810892192978917
1237,TELUR MASIN,sebiji,20,0.40833422842723216,18.0,0.2612188624844061,0.14711536594282604,0.36028173907797434
1238,SUP AYAM,semangkuk,19,2.1513493657626253,17.0,1.765956664580553,0.38539270118207236,0.1791399887509464
1239,SUP DAGING,semangkuk,9,1.4743171677461777,7.0,0.809173593712687,0.6651435740334907,0.4511536517276746
1241,SUP CAMPUR,semangkuk,12,1.4479609487451344,10.0,1.034139470499238,0.41382147824589643,0.28579602136682764
1242,TOM YAM CAMPUR,semangkuk,8,1.7878558586834035,6.0,1.1726039399558577,0.6152519187275458,0.34412836792146323
1243,TOM YAM AYAM,semangkuk,9,1.9860625479688305,8.0,1.8212534929861588,0.16480905498267173,0.08298281197197131
1244,TOM YAM DAGING,semangkuk,6,1.9083151381956458,4.0,1.3149778198382918,0.593337318357354,0.3109220832982374
1245,TOM YAM UDANG,semangkuk,9,5.062114182829147,7.0,3.0237157840738176,2.038398398755329,0.4026772856427541
1246,TOM YAM SOTONG,semangkuk,6,3.3229003395628145,4.0,0.75,2.5729003395628145,0.7742935618410164
1247,MAGGI GORENG,sepinggan,8,1.0669549461635468,6.0,0.6055300708194984,0.4614248753440484,0.43246894070194364
1248,MAGGI SUP,semangkuk,13,1.3361348772696602,12.0,1.1373480584502733,0.19878681881938687,0.1487775090682462
1250,ROTI TELUR,sekeping,4,0.24494897427831783,3.0,0.17320508075688767,0.07174389352143015,0.29289321881345276
1252,KUIH LAPIS,sebiji,1,,1.0,,,
1254,PAU KACANG MERAH,sebiji,38,0.23103761247549803,37.0,0.22154928138922975,0.009488331086268287,0.04106833941280683
1255,PAU AYAM,sebiji,16,0.5251983752196244,14.0,0.37247317183424594,0.15272520338537848,0.29079527011391215
1256,PAU KAYA,sebiji,29,0.26186146828319085,27.0,0.23369934663020484,0.02816212165298601,0.10754587850446941
1264,AYAM SOS LEMON,sepiring,5,5.229531527775696,3.0,3.0599564267050163,2.1695751010706794,0.41486987688043947
1265,SOTONG GORENG ASAM,sepiring,6,3.8686776379877745,5.0,2.16794833886788,1.7007292991198946,0.4396151497400283
1266,UDANG BUTTER,sepiring,10,5.440588203494178,8.0,4.432026302139592,1.008561901354586,0.185377364290656
1277,SUP IKAN,semangkuk,8,2.0,7.0,1.9241572057347478,0.0758427942652522,0.0379213971326261
1278,SUP SAYUR MASIN,semangkuk,15,1.5376233980678475,15.0,1.5376233980678475,0.0,0.0
1279,PAU DAGING,sebiji,31,0.34851451274143214,28.0,0.18329725474726466,0.16521725799416748,0.4740613430831344
1281,NASI BRIYANI AYAM,sepinggan,1,,1.0,,,
1285,AYAM MASAK KARI,seketul,5,0.7469939758793241,3.0,0.5773502691896257,0.16964370668969841,0.2271018403997198
1291,ROTI PISANG,sekeping,2,0.14142135623730964,,,,
1292,ROTI BAWANG,sekeping,3,0.5291502622129182,1.0,,,
