item_code,item,unit,item_group,item_category,2023-01-01,2023-01-09,2023-01-16,2023-01-18,2023-01-19,2023-01-30
1082,MACKAREL CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,4.5792,4.592910447761194,4.608074074074074,,4.613560606060606,4.614341085271318
1084,TEH BOH (SERBUK),500 g,MINUMAN,BAHAN-BAHAN MINUMAN,11.908152173913043,,,,11.91201923076923,
1086,MINYAK JAGUNG CAP DAISY,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.945,16.91805194805195,17.004936708860757,17.5,17.039382716049385,17.03013157894737
1087,MINYAK JAGUNG CAP DAISY,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,43.14965517241379,43.376969696969695,43.668437499999996,,43.726176470588236,43.89363636363636
1088,MINYAK JAGUNG CAP MAZOLA,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,46.300000000000004,47.0,46.0,,46.0,45.45
1089,MINYAK JAGUNG CAP VECORN,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,48.958333333333336,50.24615384615385,50.945454545454545,47.5,50.85833333333333,50.76666666666667
1090,MINYAK JAGUNG CAP VECORN,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,18.282926829268295,18.33340425531915,18.264444444444443,21.85,18.069565217391304,17.9
1091,MINYAK MASAK SEBATIAN CAP HELANG,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,9.244736842105263,9.102083333333335,8.884782608695652,9.5,8.838636363636365,8.7675
1092,MINYAK MASAK SEBATIAN CAP NEPTUNE,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,8.533333333333333,8.533333333333333,8.5,,8.6,8.633333333333333
1093,MINYAK MASAK SEBATIAN CAP PISAU,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,9.16,9.135185185185186,9.153448275862068,10.0,9.151785714285714,9.177999999999999
1094,MINYAK MASAK TULEN CAP BURUH,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.9,6.9,6.9,,6.9,6.9
1095,MINYAK MASAK TULEN CAP VESAWIT,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,30.9,30.9,30.9,,30.899999999999995,30.9
1097,SOS CILI MAGGI,500 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,5.28,5.2507222222222225,5.2378888888888895,,5.239611111111111,5.233757225433527
1100,MINYAK MASAK TULEN CAP SERI MURNI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.9,6.9,6.9,6.9,6.9,6.900000000000001
1101,MINYAK MASAK TULEN CAP SERI MURNI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,13.3,13.3,13.300000000000002,13.3,13.300000000000002,13.3
1105,SUSU ANLENE ACTIFIT 3X COKLAT,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,21.06943396226415,21.07383333333333,21.083548387096773,,21.069218749999997,21.065147058823527
1109,TELUR AYAM GRED A,30 biji,BARANGAN SEGAR,TELUR,14.145454545454548,14.145454545454548,14.145454545454548,,13.981818181818182,13.941666666666668
1110,TELUR AYAM GRED B,30 biji,BARANGAN SEGAR,TELUR,13.720000000000002,13.74102564102564,13.812903225806451,,13.690625,13.551612903225807
1111,TELUR AYAM GRED C,30 biji,BARANGAN SEGAR,TELUR,13.114285714285714,12.919354838709678,12.946153846153846,,12.914285714285715,13.100000000000001
1114,SOS TIRAM KIMBALL,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,6.072673267326733,6.050357142857143,6.054166666666667,,6.041517857142857,6.034594594594595
1115,KICAP LEMAK MASIN CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,5.758152173913044,5.751052631578948,5.751010101010102,,5.759693877551021,5.769354838709677
1116,SOS TIRAM NONA,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,5.77,5.786842105263158,5.787837837837838,,5.78421052631579,5.797014925373134
1117,SOS TIRAM ADABI,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,6.689473684210526,6.682926829268292,6.7299999999999995,,6.753658536585365,6.800000000000001
1125,SERBUK CILI KIJANG,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),6.666666666666667,6.666666666666667,6.75,,6.75,6.75
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,15.875882352941176,15.619499999999999,15.571666666666667,,15.656666666666668,16.0
1129,LADA BENGGALA MERAH (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,19.074166666666667,18.738999999999997,15.899090909090908,,16.6575,16.025
1130,LADA BENGGALA KUNING (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,20.27375,20.64875,17.029,,16.66272727272727,16.428571428571427
1131,UBI KENTANG IMPORT (CHINA),1kg,BARANGAN KERING,UBI KENTANG,3.808247422680412,3.831372549019608,3.8110169491525423,,3.8325396825396822,3.8140495867768593
1132,LIMAU NIPIS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.329032258064515,8.316769230769232,8.42734375,,8.454677419354839,8.767627118644068
1135,KICAP MANIS ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,4.6128,4.615116279069768,4.623412698412698,,4.621653543307087,4.625
1136,KICAP MASIN ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,4.502222222222222,4.496428571428571,4.496236559139785,,4.496703296703297,4.5005494505494505
1137,SOS CILI THAI LIFE,360g,BARANGAN BERBUNGKUS,KICAP DAN SOS,4.31525641025641,4.323411764705883,4.341460674157303,,4.334367816091954,4.355444444444444
1138,SOS TIRAM MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,5.58095890410959,5.561829268292683,5.56775,,5.564871794871795,5.571513157894737
1139,SOS TOMATO LIFE,330 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,3.4953846153846153,3.5146478873239437,3.5430555555555556,,3.5580000000000003,3.538961038961039
1140,MARJERIN PLANTA,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),7.14445945945946,7.136923076923077,7.158187134502923,,7.152934131736527,7.152147239263804
1141,MARJERIN DAISY,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),5.24952380952381,5.232954545454546,5.242696629213484,,5.225977011494253,5.211744186046512
1142,SARDIN CAP ADABI (SOS TOMATO DENGAN CILI),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,8.762054794520548,8.764810126582278,8.780823529411764,,8.797125,8.784625
1144,MENTEGA KACANG HALUS LADY'S CHOICE,340 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),13.342105263157896,13.342105263157896,13.3231884057971,,13.303676470588234,13.307936507936507
1145,NESTLE CERELAC BERAS - TIN,500 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,14.711219512195122,14.755600000000001,14.7676,,14.76407894736842,14.736447368421054
1151,SANTAN KELAPA JENAMA AYAM BRAND,1 liter,BARANGAN BERBUNGKUS,SANTAN (KOTAK),11.680948905109489,11.652281879194632,11.667304964539007,,11.687163120567375,11.687163120567376
1153,PERENCAH TOM YAM ADABI,40 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),2.0722695035460994,2.0620000000000003,2.060264900662252,,2.058666666666667,2.062585034013605
1355,100 PLUS (ORIGINAL),1.5 liter,MINUMAN,TERSEDIA MINUM,3.960245901639344,,,,3.9609848484848484,
1375,DAGING KERBAU IMPORT (INDIA) * (SILVERSIDE),1kg,BARANGAN SEGAR,DAGING,,,18.3,,18.3,18.3
1377,DAGING KERBAU IMPORT (INDIA) * (BLADE),1kg,BARANGAN SEGAR,DAGING,,,13.6,,,13.6
1378,DAGING KERBAU IMPORT (INDIA) * (CHUCK),1kg,BARANGAN SEGAR,DAGING,19.0,19.0,19.0,,19.0,19.0
1396,KUBIS BULAT IMPORT (INDONESIA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.125,4.125,3.875,,3.8333333333333335,4.166666666666667
1399,BAWANG PERAI (LEEK) TEMPATAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,11.995000000000001,10.663333333333334,8.5,,8.5,8.5
1400,BAWANG PERAI (LEEK) IMPORT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,15.057999999999998,14.626666666666665,16.744999999999997,,16.744999999999997,16.744999999999997
1402,HORLICKS (PAKET),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,13.193018867924529,,,,13.291293103448275,
1412,KUBIS PANJANG CHINA - BESAR,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.635454545454545,6.806923076923078,6.954545454545454,,6.7727272727272725,6.7272727272727275
1419,KACANG DAL BIASA (INDIA),1kg,BARANGAN KERING,KACANG,7.700000000000001,7.1000000000000005,6.890000000000001,,6.925000000000001,6.777777777777778
1420,KACANG DAL MALAVI (INDIA),1kg,BARANGAN KERING,KACANG,8.22,8.085714285714285,8.133333333333333,,8.133333333333333,8.059999999999999
1422,KACANG DAL (AUSTRALIA),1kg,BARANGAN KERING,KACANG,4.720847457627118,4.70984375,4.7327941176470585,,4.761060606060607,4.745076923076923
1436,IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,16.66,16.666666666666668,16.992307692307694,,17.552941176470586,17.53076923076923
1437,IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,20.88076923076923,20.88076923076923,20.88076923076923,,21.116,20.895
1438,IKAN TENGGIRI BATANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,44.0,44.833333333333336,43.5,,42.857142857142854,43.0
1440,BAWANG BESAR IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,4.301914893617021,4.2899,4.2238541666666665,,4.259468085106382,4.231075268817205
1441,BAWANG BESAR IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,3.9571428571428577,3.988888888888889,3.855555555555556,,3.688888888888889,3.7142857142857144
1442,BAWANG KECIL MERAH BIASA IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,4.807101449275362,4.736086956521739,4.765616438356164,,4.816538461538461,4.766103896103896
1443,BAWANG KECIL MERAH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,4.25,6.166666666666667,6.5,,6.5,4.75
1444,BAWANG KECIL MERAH IMPORT (MYANMAR),1kg,BARANGAN KERING,BAWANG,4.5,4.5,4.5,,4.5,4.5
1445,BERAS CAP FAIZA EMAS (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.945833333333336,25.94888888888889,25.944000000000003,,25.944000000000003,25.932
1458,KUBIS BULAT IMPORT (BEIJING),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.764324324324324,5.781052631578947,5.70825,,5.533414634146341,5.63375
1463,KRIMER SEJAT CARNATION,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,4.0727659574468085,4.106851851851852,4.097833333333333,,4.109508196721311,4.105593220338983
1474,BERAS BASMATHI - FAIZA (KASHMIR),5 kg,BARANGAN BERBUNGKUS,BERAS,31.517857142857142,31.537499999999998,31.258064516129032,,31.20625,31.4258064516129
1476,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,16.20714285714286,16.745454545454546,17.742307692307694,,17.62258064516129,18.21142857142857
1477,IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,18.7,20.5,19.0,,15.0,
1479,BROKOLI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,13.20972972972973,14.054210526315789,14.417692307692306,,14.19918918918919,14.380277777777776
1481,KUBIS BUNGA (CAULIFLOWER),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.56,9.9595,10.092380952380953,,10.235833333333334,10.310357142857143
1482,KUBIS PANJANG (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.337058823529412,6.372307692307692,6.289333333333333,,6.442666666666667,6.57125
1483,MEE KUNING BASAH (PELBAGAI JENAMA),+-450g,BARANGAN SEGAR,MEE/KUETIAU,1.6412643678160919,1.652111111111111,1.6567816091954022,,1.659438202247191,1.659080459770115
1484,KUETIAU BASAH (PELBAGAI JENAMA),+-450g,BARANGAN SEGAR,MEE/KUETIAU,1.5386567164179106,1.5484285714285715,1.5536363636363635,,1.5505970149253732,1.559076923076923
1485,EPAL HIJAU GRANNY SMITH (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,1.3,1.3,1.4500000000000002,,1.4500000000000002,1.4500000000000002
1487,OREN VALENCIA (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,1.2,1.2,1.2,,1.2,1.2
1489,ASAM JAWA (BERBIJI) PELBAGAI JENAMA,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.5398876404494384,1.5381720430107528,1.5457894736842104,,1.5426315789473686,1.5370967741935482
1491,BERAS PULUT THAILAND (SUSU) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,6.456734693877551,6.482916666666667,6.523478260869566,,6.471521739130435,6.381363636363637
1492,BERAS PULUT THAILAND (BIASA) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,5.754666666666667,5.711688311688312,5.680487804878049,,5.7406976744186045,5.7303797468354425
1493,BIHUN KERING TEMPATAN (CAP JASMINE),400 g,BARANGAN BERBUNGKUS,BIHUN,3.1693939393939394,3.165625,3.146774193548387,,3.145,3.153103448275862
1494,ROTI GARDENIA BREAKTHRU - ROTI GANDUM PENUH,400 g,BARANGAN BERBUNGKUS,ROTI,4.0,4.0,4.0,,4.0,4.0
1498,TEPUNG JAGUNG (PELBAGAI JENAMA),400 g,BARANGAN BERBUNGKUS,TEPUNG,2.1718543046357617,2.177469135802469,2.1848214285714285,,2.194277108433735,2.189622641509434
1505,DUTCH LADY UHT COKLAT (KOTAK),200 ml,MINUMAN,TERSEDIA MINUM,1.8604395604395605,,,,1.87311320754717,
1506,DUTCH LADY UHT FULL CREAM (KOTAK),200 ml,MINUMAN,TERSEDIA MINUM,1.871195652173913,,,,1.8775,
1507,COCA COLA (TIN),320 ml,MINUMAN,TERSEDIA MINUM,1.874736842105263,,,,1.879824561403509,
1512,MAMEX LANGKAH 1 - RUMUSAN BAYI (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,58.589999999999996,59.33,59.33,,59.629999999999995,59.599999999999994
1513,SUSTAGEN KID 3+ (VANILLA) - KOTAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,36.24473684210526,36.28947368421053,36.25555555555555,,36.21764705882353,36.25555555555555
1514,SUSTAGEN JUNIOR 1+ (VANILLA ) - KOTAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,38.44571428571429,38.464999999999996,38.53888888888889,,38.53684210526316,38.53684210526316
1515,HEINZ FARLEY RUSKS (ORIGINAL),120 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,7.625,7.55,7.6375,,7.6000000000000005,7.65
1517,HEINZ APPLE PUREE,110 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,,6.9,6.9,,6.9,6.9
1524,BERUS GIGI COLGATE (ZIG ZAG - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,4.033076923076923,,,,3.966024096385542,
1525,BERUS GIGI ORAL B (COMPLETE EASY CLEAN - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,4.3133333333333335,,,,4.35,
1538,SABUN PENCUCI AXION PASTE (LEMON),350 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,4.136376811594204,,,,4.1431818181818185,
1539,SABUN PENCUCI KUAT HARIMAU (LEMON),400 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,2.93984375,,,,2.962676056338028,
1540,SABUN PENCUCI GLO (LEMON),900ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,6.306129032258065,,,,6.352076923076923,
1544,SERBUK NASI GORENG CINA ADABI,17 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.26075,1.26672,1.2779674796747966,,1.274308943089431,1.2734710743801654
1545,PERENCAH NASI GORENG IKAN BILIS SERI AJI,26G,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.3777777777777778,1.3735849056603773,1.376923076923077,,1.3803921568627453,1.375
1547,PEPSI COLA (TIN),320 ml,MINUMAN,TERSEDIA MINUM,1.854054054054054,,,,1.8421052631578947,
1550,PAHA AYAM (CHICKEN DRUMSTICK),1kg,BARANGAN SEGAR,AYAM,14.0,13.5625,13.87142857142857,,13.540000000000001,13.12
1551,DADA AYAM (CHICKEN KEEL) (1KG),1kg,BARANGAN SEGAR,AYAM,14.440000000000001,14.38888888888889,14.440000000000001,,14.440000000000001,14.488888888888889
1552,THIGH AYAM,1kg,BARANGAN SEGAR,AYAM,14.5,14.5,14.5,,14.5,
1553,WHOLE LEG AYAM,1kg,BARANGAN SEGAR,AYAM,13.304285714285713,13.587083333333334,13.558636363636365,,13.80909090909091,13.790000000000001
1554,IKAN MERAH (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,45.0,45.75,45.4,,45.8,44.5
1555,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,34.25909090909091,34.38666666666666,35.02090909090909,,34.635161290322586,34.36625
1556,BAYAM HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.627272727272727,7.216666666666666,6.777777777777778,,6.682142857142857,6.48
1557,BAYAM MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.316666666666666,9.75,8.875,,7.666666666666667,6.7
1558,SAWI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.542321428571428,7.115535714285714,6.7928070175438595,,6.679137931034482,6.84709090909091
1559,KANGKUNG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,7.133333333333333,6.8999999999999995,6.592105263157895,,6.8694444444444445,6.86060606060606
1560,KAILAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,11.266666666666667,11.185714285714287,10.875,,10.034782608695652,11.011111111111111
1561,TAUGE KACANG HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.154893617021276,4.201666666666667,4.2084782608695654,,4.235,4.208260869565217
1562,UDANG KERING,100 g,BARANGAN KERING,HASIL LAUT KERING,6.983846153846154,7.0564285714285715,7.227222222222222,,7.375882352941177,7.1193333333333335
1563,SOTONG KERING (SAIZ SERDAHANA),1kg,BARANGAN KERING,HASIL LAUT KERING,45.96666666666667,45.96666666666667,53.975,,53.975,53.975
1564,BAWANG PUTIH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,8.34864,8.278840579710145,8.060921985815602,,8.086510067114093,8.148181818181818
1568,SERBUK KARI IKAN ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.569056603773585,5.578705882352941,5.595308641975309,,5.612901234567901,5.610679012345679
1569,SERBUK KARI IKAN ALAGAPPAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.96625,4.985357142857143,4.983548387096774,,4.983333333333333,5.006129032258064
1570,SERBUK KARI AYAM DAN DAGING ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.655098039215686,5.678375,5.664662576687117,,5.680185185185185,5.6770625
1571,SERBUK KARI DAGING ALAGAPPAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.00375,4.977407407407408,4.9678571428571425,,4.9678571428571425,4.977096774193548
1572,SERBUK KARI DAGING BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.515025906735751,5.511737089201878,5.5136792452830194,,5.510476190476191,5.519617224880382
1573,SERBUK KURMA AYAM & DAGING ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.752222222222222,7.749865771812081,7.756369863013699,,7.768979591836734,7.759236111111111
1575,SERBUK KURMA BABAS,125 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),3.4816831683168314,3.502314814814815,3.5035398230088495,,3.5013636363636365,3.49070796460177
1576,SERBUK KARI KURMA ALAGAPPAS,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.185714285714285,5.185714285714285,5.225,,5.225,5.266666666666667
1577,SERBUK PERENCAH SUP ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.6512244897959185,7.64341935483871,7.647631578947369,,7.657243589743589,7.652756410256409
1578,SERBUK REMPAH SUP MAK SITI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),7.799999999999999,7.953846153846153,7.9071428571428575,,7.876470588235295,7.926666666666667
1579,SERBUK SUP FAIZA,220 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.553333333333334,5.6866666666666665,5.6854545454545455,,5.6854545454545455,5.728333333333333
1581,BERAS CAP RAMBUTAN (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.98,25.983333333333334,25.98,,25.98,26.0
1582,BERAS CAP JASMINE (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,25.950000000000003,25.950000000000003,25.961904761904766,,25.966666666666665,25.955000000000002
1583,BERAS SUPER CAP JATI TWR  5% (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,29.5,,,,,
1585,BIHUN KERING IMPORT (CAP BINTANG),400 g,BARANGAN BERBUNGKUS,BIHUN,3.7939999999999996,3.783333333333333,3.8096153846153844,,3.8173076923076925,3.7875
1586,ROTI SANDWICH MASSIMO DENGAN GERMA GANDUM,400 g,BARANGAN BERBUNGKUS,ROTI,3.4,3.4,3.4,,3.4,3.4
1587,GULA HALUS CASTOR (PELBAGAI JENAMA),+- 500g,BARANGAN BERBUNGKUS,GULA,3.052923076923077,3.0719117647058822,3.042,,3.0485333333333333,3.038
1588,GULA MERAH LEMBUT (PELBAGAI JENAMA),+- 500g,BARANGAN BERBUNGKUS,GULA,3.412962962962963,3.4311475409836065,3.4203389830508475,,3.4159090909090906,3.402238805970149
1589,GULA PUTIH BERTAPIS KASAR (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,GULA,2.85,2.85,2.85,,2.85,2.85
1590,GULA PUTIH BERTAPIS HALUS (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,GULA,2.95,2.95,2.95,,2.95,2.9500000000000006
1591,TEPUNG BERAS (PELBAGAI JENAMA),500 g,BARANGAN BERBUNGKUS,TEPUNG,2.5154891304347826,2.50234375,2.5094387755102043,,2.515561224489796,2.5265789473684213
1594,TEPUNG PULUT (PELBAGAI JENAMA),500 g,BARANGAN BERBUNGKUS,TEPUNG,3.7098437499999997,3.715410628019324,3.714545454545455,,3.718883495145631,3.7240703517587943
1595,MINYAK JAGUNG CAP DAISY,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,30.83095238095238,30.928260869565214,30.919999999999998,31.4,30.88222222222222,30.747499999999995
1596,MINYAK JAGUNG CAP MAZOLA,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,28.6,28.6,28.6,,28.6,28.6
1597,MINYAK JAGUNG CAP VECORN,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,32.933928571428574,32.497931034482754,32.449677419354835,30.95,32.33875,32.858333333333334
1598,MINYAK MASAK SEBATIAN CAP HELANG,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.880277777777778,16.861282051282053,16.587560975609758,16.6,16.411666666666665,16.46725
1599,MINYAK MASAK SEBATIAN CAP NEPTUNE,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,18.98,18.06,17.37142857142857,,17.185714285714287,17.0625
1600,MINYAK MASAK SEBATIAN CAP PISAU,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,16.984722222222224,17.05675675675676,17.006410256410255,15.600000000000001,16.950000000000003,16.815714285714286
1601,MINYAK MASAK TULEN CAP BURUH,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,13.296875,13.296875,13.296666666666667,13.3,13.296938775510206,13.296052631578947
1602,MINYAK MASAK TULEN CAP VESAWIT,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,13.3,13.3,13.3,,13.3,13.3
1603,MINYAK SAPI CAP WINDMILL GHEEBLEND,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,17.336052631578948,17.39675,17.224871794871795,20.8,17.30948717948718,17.316973684210524
1604,ASAM JAWA (TIDAK BERBIJI) ADABI,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),4.846222222222222,4.8588148148148145,4.8770149253731345,,4.881832061068702,4.874
1605,GARAM HALUS BIASA (PELBAGAI JENAMA),+-350g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.1817391304347824,1.1586486486486485,1.1552,,1.1667567567567567,1.2005479452054795
1606,MENTEGA KACANG HALUS LADY'S CHOICE,500 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),16.851785714285715,16.81551724137931,16.81111111111111,,16.868965517241378,16.995833333333334
1607,LEPAAN FARMCOWS,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),6.078260869565218,6.006,5.96111111111111,,5.9907407407407405,5.969047619047619
1608,LEPAAN BUTTERCUP,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),7.271525423728814,7.199423076923077,7.2074509803921565,,7.24875,7.186304347826087
1609,MENTEGA SCS (SALTED),250 g,BARANGAN BERBUNGKUS,MENTEGA,16.0,16.0,16.0,,16.0,16.0
1610,SANTAN KELAPA JENAMA M&S,500 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),6.510888888888889,6.519777777777778,6.4852083333333335,,6.476382978723404,6.484893617021277
1611,SANTAN KELAPA JENAMA KARA,200 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),3.190338983050848,3.1864324324324325,3.193314917127072,,3.1955978260869564,3.1948000000000003
1612,SANTAN KELAPA JENAMA HARMUNI,200 ml,BARANGAN BERBUNGKUS,SANTAN (KOTAK),3.2055555555555553,3.236842105263158,3.246666666666667,,3.2235294117647055,3.2
1613,ESEN STAR BRAND 'PELBAGAI PERISA',25 ml,BARANGAN BERBUNGKUS,ESEN DAN RAGI,2.7455555555555553,2.7442105263157894,2.745263157894737,,2.747027027027027,2.7464088397790056
1615,MENTEGA ANCHOR (SALTED),227g,BARANGAN BERBUNGKUS,MENTEGA,12.679444444444446,12.752,12.821666666666667,,12.852105263157895,12.692142857142857
1616,MAURIPAN YIS SEGERA,11g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,1.2149038461538462,1.202232142857143,1.1943478260869564,,1.2056521739130432,1.2068807339449543
1618,SUSU ISIAN PEKAT MANIS CAP F & N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,4.35,4.35,4.35,,4.35,4.35
