item_code,item,unit,item_group,item_category,2024-07-01,2024-07-02,2024-07-03,2024-07-04,2024-07-05,2024-07-06,2024-07-08,2024-07-09,2024-07-10,2024-07-11,2024-07-12,2024-07-13,2024-07-14,2024-07-15,2024-07-16,2024-07-17,2024-07-18,2024-07-19,2024-07-20,2024-07-22,2024-07-23,2024-07-24,2024-07-25,2024-07-26,2024-07-27,2024-07-28,2024-07-29,2024-07-30,2024-07-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.506346153846154,9.39,9.39,9.284912280701754,8.69,8.69,8.69,8.69,8.69,8.69,8.29,8.29,8.29,8.982909090909091,8.29,8.29,8.29,,,8.908867924528302,8.29,8.29,8.29,8.29,8.29,8.29,8.870714285714286,8.29,8.29
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,12.37375,,,12.286249999999999,,,,,,,,,,12.048333333333332,,,11.899999999999999,,,12.398,,,,,,,12.348749999999999,,
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,23.19,23.19,23.19,32.0,,,,,,32.0,,,,,,,27.595,23.19,23.19
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,24.778,,,24.298571428571428,,,,,,,,,,23.896666666666665,,,28.9,,,22.16333333333333,,,,,,,24.061666666666667,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.778571428571429,,,4.633333333333334,,,,,,,,,,4.590909090909091,,,3.0,,,5.322222222222222,,,,,,,5.0,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.5613636363636365,7.25,7.25,6.497272727272727,,7.25,7.25,7.25,7.25,7.25,,,,6.563157894736842,7.25,7.25,7.25,7.25,,6.692105263157895,7.25,7.25,,7.25,6.29,6.29,6.51695652173913,6.29,6.29
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.0,,,6.166666666666667,,,,,,,,,,6.166666666666667,,,,,,6.0,,,,,,,6.166666666666667,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.3980000000000006,,,3.6300000000000003,,,,,,,,,,3.6300000000000003,,,4.8,,,3.596,,,,,,,3.758,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.7217647058823533,4.69,4.69,3.7135000000000007,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,3.743333333333333,4.69,4.69,4.69,,,3.726,4.69,4.69,4.69,4.69,4.69,4.69,3.6622222222222223,4.69,4.69
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,11.783750000000001,12.59,12.59,11.578333333333333,12.59,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,11.376000000000001,9.99,9.99,12.445,9.99,9.99,10.59625,9.99,9.99,9.99,9.99,9.99,9.99,10.316666666666666,9.99,9.99
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.2,,,6.1,,,,,,,,,,6.3100000000000005,,,6.99,,,6.43625,,,,,,,6.4475,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.5194117647058825,4.69,4.69,4.475666666666667,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.457586206896552,4.69,4.69,4.69,4.69,4.69,4.524814814814815,4.69,4.69,4.69,4.69,,,4.592222222222222,,
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,19.8,,,19.8,,,,,,,,,,19.9,,,,,,19.9,,,,,,,19.9,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,19.572499999999998,,,17.258,,,,,,,,,,18.28625,,,19.5,,,18.95,,,,,,,18.057142857142857,,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,2.266666666666667,,,2.266666666666667,,,,,,,,,,2.266666666666667,,,,,,2.55,,,,,,,2.55,,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.333333333333334,,,8.285714285714286,,5.99,,,,,,,,7.72111111111111,,,10.0,,,7.399000000000001,,,,,,,7.999166666666667,5.69,5.69
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,,,8.99,,,,,,,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,25.066190476190474,,,24.704736842105262,,,,,,,,,,26.18952380952381,,,25.25,,,25.453333333333333,,,,,,,26.21217391304348,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.265142857142857,,,11.273235294117647,13.89,13.89,,,13.89,13.89,13.89,13.89,13.89,10.977142857142857,,11.59,11.59,11.59,11.59,10.963333333333333,11.59,11.59,11.59,11.59,11.59,11.59,11.090833333333332,11.59,11.59
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.08,,,11.373750000000001,,,,,,,,,,11.284285714285714,,,8.0,,,11.2475,,,,,,,12.110000000000001,,
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,31.75,,,31.666666666666668,,,,,,,,,,32.5,,,,,,32.5,,,,,,,32.5,,
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,27.45,,,27.45,,,,,,,,,,28.95,,,,,,26.45,,,,,,,30.0,,
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.010384615384615,,,14.751599999999998,,,,,,,,,,14.212727272727273,,,,,,15.075882352941175,,,,,,,14.853636363636362,,
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,38.12375,,,38.57,,,,,,,,,,38.54333333333333,,,,,,37.37375,,,,,,,37.689,,
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,35.0,,,35.0,,,,,,,,,,35.722500000000004,,,,,,34.99666666666667,,,,,,,34.99666666666667,,
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,20.0,,
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,16.9,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,26.983333333333334,,,27.7,,,,,,,,,,30.633333333333336,,,,,,33.0,,,,,,,28.333333333333332,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.666666666666666,,,13.5,,,,,,,,,,12.700000000000001,,,,,,13.375,,,,,,,13.190000000000001,,
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,16.61310344827586,,,16.02294117647059,,,,,,,,,,16.0275,,,14.95,,,16.5592,,,,,,,17.338076923076922,,
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,26.4725,,,25.176,,,,,,,,,,25.66333333333333,,,,,,24.58,,,,,,,22.91333333333333,,
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,35.666666666666664,,,36.0,,,,,,,,,,34.25,,,,,,35.333333333333336,,,,,,,38.0,,
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,10.762727272727274,9.99,9.99,10.865833333333333,9.99,9.99,,9.99,9.99,9.99,9.99,9.99,9.99,10.907499999999999,9.99,9.99,9.99,9.99,9.99,10.99,9.99,9.99,9.99,9.99,9.99,9.99,10.949166666666665,9.99,9.99
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,11.0,,,11.0,,,,,,,,,,11.5,,,,,,11.5,,,,,,,13.0,,
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.13314814814815,19.29,19.29,13.867799999999999,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,13.931489361702127,19.29,19.29,19.29,19.29,19.29,14.060392156862745,19.29,19.29,19.29,19.29,19.29,19.29,13.973396226415096,19.29,19.29
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,16.961020408163265,,,17.0158,,,,,,,,,,16.973333333333333,,,,,,17.458125,,,,,,,17.350851063829786,,
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,17.766774193548386,18.99,18.99,17.191724137931036,18.99,18.99,18.99,18.99,15.99,17.99,17.99,17.99,17.99,17.076,17.99,17.99,20.993333333333332,18.99,18.49,17.3428125,18.49,18.49,15.69,15.69,15.69,15.69,17.513783783783783,15.69,15.29
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.722435897435897,12.99,12.99,12.687743902439024,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.656993865030676,12.99,12.99,12.941515151515151,12.99,12.99,12.726119402985073,12.99,12.99,12.99,12.99,12.99,12.99,12.889000000000001,12.99,12.99
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.861066666666668,14.49,14.49,9.717922077922077,14.49,14.49,14.49,14.49,14.49,14.49,14.49,14.49,14.49,9.699729729729729,14.49,14.49,10.498333333333333,14.49,14.49,9.765285714285715,14.49,14.49,14.49,14.49,14.49,14.49,9.694024390243902,14.49,14.49
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.803214285714287,,,12.504516129032258,,,,,,,,,,12.70967213114754,,,11.0,,,12.241228070175438,,,,,,,12.2125,,
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.704647887323944,,,9.44939393939394,,,,,,,,,,9.45109375,,,8.256,,,9.313968253968254,,,,,,,8.9131884057971,,
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,2.493333333333333,,,2.493333333333333,,,,,,,,,,2.4766666666666666,,,2.5,,,2.492857142857143,,,,,,,2.503333333333333,,
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,8.5,,,8.5,,,,,,,,,,8.5,,,,,,8.5,,,,,,,8.333333333333334,,
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,8.04875,,,8.04875,,,,,,,,,,8.057142857142857,,,,,,8.09875,,,,,,,7.541428571428571,,
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.802888888888889,,,4.901702127659575,,,,,,,,,,4.796153846153846,,,5.04,,,4.668888888888889,,,,,,,4.6739999999999995,,
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.336666666666667,4.99,4.99,6.4832,4.99,4.99,4.99,4.99,4.99,,4.99,4.99,4.99,6.61695652173913,,4.99,6.663333333333334,,,6.227142857142858,3.59,3.59,3.59,3.59,3.59,3.59,6.33909090909091,3.59,3.59
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.779230769230768,7.8,7.8,9.759367088607595,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,9.925679012345679,7.8,7.8,7.8,7.8,7.8,10.010357142857142,7.8,7.8,7.8,7.8,7.8,7.8,10.004625,7.8,7.8
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.315747126436781,4.1,4.1,5.3223863636363635,4.1,4.1,4.1,4.1,4.1,,4.1,4.1,4.1,5.349111111111111,4.1,4.1,5.866666666666666,4.1,4.1,5.26264367816092,4.1,4.1,4.1,4.1,4.1,4.1,5.346701030927835,4.1,4.1
112,TERUNG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.30754716981132,11.8,11.8,9.368627450980393,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,9.027551020408163,11.8,11.8,10.514285714285714,11.8,11.8,8.867708333333333,11.8,11.8,11.8,11.8,11.8,11.8,9.181754385964913,11.8,11.8
