item_code,item,unit,item_group,item_category,2024-05-01,2024-05-02,2024-05-03,2024-05-04,2024-05-05,2024-05-06,2024-05-07,2024-05-08,2024-05-09,2024-05-10,2024-05-11,2024-05-12,2024-05-13,2024-05-14,2024-05-15,2024-05-16,2024-05-17,2024-05-18,2024-05-19,2024-05-20,2024-05-21,2024-05-23,2024-05-24,2024-05-25,2024-05-26,2024-05-27,2024-05-28,2024-05-29,2024-05-30,2024-05-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,,8.99,8.99,8.99,9.4,9.407755102040817,9.4,9.79,9.79,9.79,9.79,9.79,9.522264150943396,9.79,9.79,9.79,9.79,9.79,9.79,9.633793103448276,9.79,9.79,,,9.79,9.661785714285713,9.79,9.79,9.632407407407406,9.79
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,,,,,,12.37375,,,,,,,12.37375,,,,,,,12.37375,,,,,,11.931666666666667,,12.445,11.5,
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,,,,23.38,,,,,,,23.64833333333333,,,,,,,23.5975,,,,,,22.676,,,23.076,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,4.932666666666666,,,,,,,4.729411764705882,,,,,,,4.612857142857143,,,,,,4.649375,,4.25,4.66,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,7.25,7.25,7.25,7.25,6.707142857142857,7.25,7.25,7.25,7.25,7.25,7.25,6.442857142857143,,7.25,7.25,7.25,7.25,7.25,6.560416666666666,7.25,7.25,7.25,7.25,7.25,6.558,7.25,6.525,6.467307692307693,7.25
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,6.5,,,,,,,6.5,,,,,,,6.5,,,,,,,,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,3.625,,,,,,,3.625,,,,,,,3.4979999999999998,,,,,,3.558,,4.5,3.275,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,4.69,4.69,4.69,4.69,3.7752941176470594,4.69,4.69,4.69,4.69,4.69,4.69,3.6126666666666667,4.69,4.69,4.69,4.69,4.69,4.69,3.7377777777777776,4.69,4.69,4.69,4.69,4.69,3.7811764705882354,4.69,4.845000000000001,3.6933333333333334,4.69
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,12.59,12.59,12.59,12.245000000000001,12.59,12.59,12.59,12.59,12.59,12.59,13.2,12.59,12.59,12.59,12.59,12.59,12.59,11.196000000000002,12.59,12.59,12.59,12.59,12.59,11.346,12.59,12.59,12.246666666666668,12.59
