item_code,item,unit,item_group,item_category,2024-11-01,2024-11-02,2024-11-03,2024-11-04,2024-11-05,2024-11-06,2024-11-07,2024-11-08,2024-11-09,2024-11-10,2024-11-11,2024-11-12,2024-11-13,2024-11-14,2024-11-17,2024-11-18,2024-11-20,2024-11-21,2024-11-22,2024-11-23,2024-11-24,2024-11-25,2024-11-26,2024-11-27,2024-11-28,2024-11-29,2024-11-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.39,9.39,9.39,9.498135593220338,9.39,9.39,9.39,8.89,8.89,9.39,9.355084745762712,8.99,8.99,,,9.365964912280702,,8.99,9.39,9.39,9.39,9.444561403508773,9.39,9.39,9.39,9.39,9.39
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,,,,12.299999999999999,,,,,,,12.299999999999999,,,,,12.316666666666668,,,,,,12.316666666666668,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,,23.82,,,,,,,23.43166666666667,,,,,24.618000000000002,,,,,,23.348333333333333,,,,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.49,6.49,6.49,5.7299999999999995,,,,,,6.49,5.708333333333333,,,,,5.313571428571429,,,,,6.49,6.106923076923077,6.49,6.49,,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,6.345416666666666,,,,,,5.49,6.305483870967742,5.49,5.49,5.49,5.49,6.3342307692307696,,5.19,,,5.19,6.303103448275863,5.19,,,5.19,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,6.333333333333333,,,,,,,6.25,,,,,6.333333333333333,,,,,,6.2,,,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,3.525714285714286,,,,,,,3.4971428571428573,,,,,3.3816666666666664,,,,,,3.3816666666666664,,,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,3.782222222222222,,,,2.89,2.89,2.89,3.6414285714285715,2.89,2.89,,2.89,3.5577272727272726,2.89,2.89,2.89,2.89,2.89,3.6694117647058824,2.89,2.89,,,
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.49,8.49,8.49,10.494,,,,,,9.49,10.645,9.89,9.89,9.89,9.89,10.974,9.89,10.99,10.99,10.99,10.99,10.476666666666667,10.99,10.99,10.99,,10.99
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,6.578,,,,,,6.99,6.663333333333334,6.99,,6.99,,7.052857142857143,6.99,6.99,6.99,6.99,6.99,6.73,6.99,6.99,6.99,6.99,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,3.99,3.99,3.99,4.651428571428572,3.99,3.99,3.99,4.99,4.99,4.99,4.735454545454545,4.99,,4.99,4.99,4.6104,4.99,3.99,3.99,3.99,4.99,4.619166666666667,4.99,4.99,4.99,4.99,4.99
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,19.9,,,,,,,19.9,,,,,,,,,,,,,,,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,14.93222222222222,,,,,,,14.0725,,,,,17.583333333333332,,,,,,16.8,,,,,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,7.156666666666666,,,,,,,7.354545454545455,4.89,4.89,4.89,,6.984999999999999,,,,,4.89,7.257333333333333,4.89,4.89,4.89,4.89,4.89
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,7.99,7.99,7.99,7.99,7.99,,,,,,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,25.8525,,,,,,,25.528518518518517,,,,,25.327499999999997,,,,,,25.3508,,,,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,10.989761904761904,,,,,,12.99,10.626341463414635,12.99,12.99,12.99,,11.024687499999999,,,,,12.99,11.299354838709677,12.99,,,,
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,12.443333333333335,,,,,,,11.581666666666669,,,,,11.6225,,,,,,11.275555555555556,,,,,
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,34.63333333333333,,,,,,,36.45,,,,,32.0,,,,,,32.95,,,,,
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,34.9,,,,,,,32.45,,,,,30.0,,,,,,30.95,,,,,
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,14.230526315789474,,,,,,,13.410769230769231,,,,,13.055652173913042,,,,,,13.013333333333332,,,,,
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,35.26272727272727,,,,,,,35.61125,,,,,36.269999999999996,,,,,,36.654444444444444,,,,,
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,34.96333333333333,,,,,,,34.9725,,,,,36.9725,,,,,,35.7225,,,,,
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,20.5,,,,,,,22.4,,,,,21.666666666666668,,,,,,18.0,,,,,
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,25.146666666666665,,,,,,,26.877999999999997,,,,,28.496,,,,,,29.0975,,,,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,12.615384615384615,,,,,,,12.563571428571427,,,,,12.799000000000001,,,,,,12.908333333333333,,,,,
