item_code,item,unit,item_group,item_category,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.407441860465116,9.406926406926408,9.408583690987125,9.408658008658008,9.43225806451613,9.420833333333333,9.408733624454149,9.408583690987125,9.408583690987125,9.408733624454149,9.408849557522124,9.41015228426396,9.408771929824562,9.408658008658008,9.408583690987125,9.408658008658008,9.411428571428571,9.409708737864078,9.410050251256282,9.408810572687225,9.408620689655173,9.408733624454149,9.408620689655173,9.408620689655173,9.408849557522124,9.40808080808081,9.407239819004525
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.053846153846155,11.111538461538462,11.100000000000001,11.100000000000001,11.511764705882353,11.373684210526317,11.100000000000001,11.085185185185185,11.085185185185185,11.060714285714285,11.111538461538462,11.155555555555557,11.117241379310347,11.142857142857142,11.117241379310347,11.093333333333334,11.117241379310347,11.117241379310347,11.12857142857143,11.10344827586207,11.10344827586207,11.093333333333334,11.093333333333334,11.093333333333334,11.075000000000001,11.062068965517241,11.04
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,,9.0,9.0,9.0,,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,35.07142857142857,35.74285714285714,35.74285714285714,35.8,32.714285714285715,34.2,36.5,36.31578947368421,36.18421052631579,36.2,36.205128205128204,35.791666666666664,35.75,35.82857142857143,35.666666666666664,35.61764705882353,36.44,35.86666666666667,34.42857142857143,35.67741935483871,36.0,36.2,36.08571428571429,36.10526315789474,36.05263157894737,35.041666666666664,35.935483870967744
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,36.0,36.0,36.0,36.0,33.0,36.333333333333336,35.8,36.0,36.0,36.0,36.0,35.333333333333336,36.5,36.6,36.5,35.8,35.8,35.75,34.75,35.8,35.8,35.8,35.8,36.6,36.0,35.2,35.8
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,48.4,48.333333333333336,48.25,48.25,45.0,47.5,48.4,48.38461538461539,48.15384615384615,48.142857142857146,48.142857142857146,47.142857142857146,48.27272727272727,48.416666666666664,48.36363636363637,48.5,48.9,48.5,46.6,48.7,49.083333333333336,49.083333333333336,48.63636363636363,49.07692307692308,49.07692307692308,46.875,48.333333333333336
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,50.0,49.0,48.4,48.4,44.0,47.0,48.4,48.4,48.5,48.4,48.4,47.333333333333336,50.0,50.0,50.0,48.5,48.5,48.5,47.0,48.4,48.4,48.4,48.4,49.5,48.4,47.333333333333336,48.4
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.276315789473685,22.041666666666668,21.9375,22.0,20.333333333333332,21.0,22.106382978723403,22.020833333333332,21.97872340425532,21.95744680851064,22.043478260869566,22.10810810810811,22.108695652173914,22.020833333333332,22.020408163265305,22.0,22.536585365853657,22.044444444444444,22.02857142857143,21.84375,22.0625,22.05,22.071428571428573,21.99019607843137,21.989795918367346,21.852272727272727,22.010416666666668
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.677235772357723,4.7430656934306565,4.705263157894737,4.699999999999999,4.423913043478261,4.491228070175438,4.704761904761904,4.729770992366412,4.687313432835821,4.667424242424243,4.673484848484848,4.607272727272727,4.6304,4.646268656716418,4.654887218045113,4.709774436090226,4.59,4.6536585365853655,4.625217391304347,4.681746031746032,4.69921875,4.69921875,4.684920634920634,4.693650793650794,4.702542372881355,4.642857142857143,4.70672268907563
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.863636363636363,5.8999999999999995,5.886956521739131,5.909375,5.96078431372549,5.884507042253522,5.882312925170068,5.8765822784810124,5.913125,5.898136645962733,5.881875,5.850735294117648,5.878064516129032,5.89551282051282,5.904430379746835,5.90188679245283,5.870866141732284,5.82,5.888571428571429,5.944871794871795,5.93961038961039,5.971337579617835,5.95625,5.937888198757764,5.941139240506329,5.921969696969697,5.97843137254902
