item_code,item,unit,item_group,item_category,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-11,2023-12-12,2023-12-16,2023-12-17,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-23,2023-12-24,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2023-12-30,2023-12-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.53572072072072,9.538251121076234,9.545380952380953,9.537663043478261,9.5322009569378,9.534904761904762,9.56730593607306,9.56412429378531,9.598430493273543,9.645196506550219,9.675970873786408,9.686881188118813,9.690969162995595,9.69549356223176,9.711802575107296,9.703246753246754,9.70764192139738,9.700669642857141,9.743733333333333,9.768491379310344,9.765608695652174,9.778274336283186,9.778716814159294,9.778235294117646
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.68695652173913,11.578260869565218,11.561904761904762,11.65,11.627272727272727,11.627272727272727,11.58695652173913,11.638095238095238,11.5,11.51,11.605263157894736,11.604761904761904,11.654545454545454,11.668181818181818,11.628571428571428,11.572727272727272,11.572727272727272,11.422222222222222,11.464705882352941,11.614285714285714,11.638095238095238,11.638095238095238,11.645454545454545,11.652380952380952
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,9.033333333333333,9.033333333333333,9.033333333333333,9.2,9.033333333333333,9.033333333333333,9.200000000000001,9.5,9.366666666666667,9.366666666666667,9.366666666666667,9.45,9.466666666666667,9.466666666666667,9.466666666666667,9.466666666666667,9.466666666666667,9.466666666666667,9.466666666666667,9.466666666666667,9.466666666666667,9.466666666666667,9.466666666666667,9.466666666666667
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,31.794117647058822,31.71875,31.696969696969695,30.38095238095238,31.724137931034484,31.733333333333334,31.677419354838708,29.53846153846154,31.571428571428573,31.757575757575758,31.62962962962963,30.571428571428573,31.428571428571427,31.548387096774192,31.99970588235294,31.8746875,28.838709677419356,28.848484848484848,28.8,28.838709677419356,30.322580645161292,30.64516129032258,31.419354838709676,31.419354838709676
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,31.5,31.5,31.5,28.5,31.4,31.4,31.4,28.5,31.4,31.5,28.5,28.5,31.4,31.5,31.5,31.5,28.571428571428573,28.571428571428573,28.0,28.0,30.0,30.0,30.0,30.0
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,46.86666666666667,46.86666666666667,46.86666666666667,44.42857142857143,46.785714285714285,46.785714285714285,46.666666666666664,38.5,46.53846153846154,46.8,46.27272727272727,44.0,46.785714285714285,46.666666666666664,46.666666666666664,46.666666666666664,46.57142857142857,46.46666666666667,46.13333333333333,46.0625,46.0625,46.1764705882353,46.25,46.25
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,47.6,47.6,47.6,45.0,48.25,48.25,48.25,,48.25,47.6,45.0,,48.25,48.25,48.25,48.25,48.333333333333336,48.333333333333336,48.333333333333336,48.333333333333336,48.333333333333336,48.25,48.25,48.25
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.785714285714285,22.8265306122449,22.908163265306122,22.726190476190474,22.867346938775512,22.73,22.79,22.814285714285713,22.683673469387756,22.663265306122447,22.625,22.6125,22.71276595744681,22.75531914893617,22.8625,22.906122448979595,22.944680851063833,22.765116279069765,22.664285714285715,23.00888888888889,22.944680851063833,22.921739130434784,23.051063829787235,23.117391304347827
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.223972602739726,5.195238095238095,5.189436619718309,5.1483333333333325,5.22,5.184459459459459,5.1761904761904765,4.983018867924529,5.080451127819549,5.096402877697842,5.136296296296296,5.030973451327434,5.069924812030075,5.046762589928058,5.069444444444445,5.059788732394367,5.059440559440559,5.26171875,5.25,5.06993006993007,5.082638888888889,5.098630136986301,5.12517006802721,5.152083333333334
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.4261437908496735,6.425657894736842,6.469387755102041,6.4064,6.478321678321679,6.487333333333333,6.4638709677419355,6.449180327868852,6.499346405228758,6.49423076923077,6.495302013422818,6.477862595419848,6.4959731543624155,6.4828025477707,6.4993710691823905,6.477500000000001,6.498089171974523,6.582432432432432,6.576190476190477,6.467307692307692,6.489403973509933,6.4830065359477125,6.47012987012987,6.4947368421052625
