item_code,item,unit,item_group,item_category,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05,2026-04-06,2026-04-07,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-14,2026-04-15,2026-04-16,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24,2026-04-25,2026-04-26,2026-04-27,2026-04-28,2026-04-29,2026-04-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.756633663366337,9.732549019607843,9.720804020100502,9.70409756097561,9.71289340101523,9.679181286549708,9.747281553398059,9.777971014492753,9.810737327188939,9.788423423423424,9.800601851851852,9.79054794520548,9.812857142857144,9.845045454545454,9.879461883408071,9.927964601769911,9.94517857142857,9.961801801801801,9.966605504587157,9.958865979381443,9.99560538116592,10.004070796460176,9.991359649122808,9.991238938053097,9.980982142857144,9.970495049504951,9.946421052631578,9.969041095890413,9.97059090909091,9.949636363636364
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.86774193548387,11.8125,11.178571428571429,11.796969696969697,11.86875,11.786666666666667,11.836666666666668,11.793333333333333,11.76774193548387,11.815151515151515,11.859375,11.75,11.803103448275863,11.81875,11.905806451612902,11.7996875,11.8434375,11.817878787878788,11.79970588235294,11.853000000000002,11.834999999999999,11.826969696969698,11.7934375,11.7715625,11.7528125,11.744838709677419,11.774285714285714,11.685862068965516,11.66,11.709666666666667
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,35.714285714285715,33.18181818181818,,,,,,35.714285714285715,33.0,,,,,,36.166666666666664,32.916666666666664,,,,,,36.42857142857143,33.416666666666664,,,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,36.75,33.0,,,,,,36.75,33.0,,,,,,36.75,33.0,,,,,,36.75,33.0,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,47.0,45.0,,,,,,47.0,45.0,,,,,,47.0,45.0,,,,,,46.6,45.0,,,
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,,,,,46.0,45.5,,,,,,46.0,46.0,,,,,,45.75,45.5,,,,,,45.75,45.5,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,,,23.571428571428573,23.08125,,,,,,23.571428571428573,23.216857142857144,,,,,,23.4,23.234137931034482,,,,,,24.0,23.135714285714283,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,28.7,26.94923076923077,,,,,,29.555555555555557,27.46510067114094,,,,,,28.818181818181817,26.93333333333333,,,,,,28.0,26.351533742331288,,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.560663507109005,11.454679802955665,11.514814814814816,11.46137566137566,11.414754098360657,11.43445945945946,11.524022346368715,11.488481675392672,11.496858638743456,11.395312500000001,11.407462686567165,11.358461538461539,11.307500000000001,11.218556701030929,11.319,11.242408376963352,11.217258883248732,11.316019417475728,11.355729166666668,11.12774193548387,11.237948717948719,11.138235294117646,11.165384615384616,11.144878048780487,11.265999999999998,11.180681818181817,11.093333333333334,11.23917525773196,11.239062500000001,11.3536312849162
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.817441860465117,13.614333333333333,14.361728395061728,13.765217391304349,14.412500000000001,13.66625,13.99904761904762,13.993636363636364,13.944545454545455,13.795049504950494,13.815555555555557,14.195098039215686,13.435802469135801,14.309708737864078,14.011926605504586,13.974166666666667,13.88655462184874,13.745283018867925,13.742718446601941,13.255128205128207,14.030927835051546,13.851851851851851,14.085585585585585,13.840594059405941,14.21326530612245,13.809009009009008,13.564634146341463,13.835789473684212,14.383908045977012,14.426190476190476
