item_code,item,unit,item_group,item_category,2022-01-05,2022-01-06
1157,NASI PUTIH KOSONG,sepinggan,MAKANAN SIAP MASAK,NASI,1.3114503816793894,
1158,NASI AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,5.663855421686748,
1159,NASI LEMAK (BERBUNGKUS),sebungkus,MAKANAN SIAP MASAK,NASI,2.33,
1160,NASI LEMAK (TIDAK BERBUNGKUS),sepinggan,MAKANAN SIAP MASAK,NASI,3.4,
1161,NASI + SAYUR + IKAN,sepinggan,MAKANAN SIAP MASAK,NASI,6.029824561403508,
1162,NASI + SAYUR + AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,5.98375,
1163,NASI + SAYUR + DAGING,sepinggan,MAKANAN SIAP MASAK,NASI,6.312962962962962,
1164,NASI + SAYUR + SOTONG,sepinggan,MAKANAN SIAP MASAK,NASI,7.5,
1165,NASI + SAYUR + UDANG,sepinggan,MAKANAN SIAP MASAK,NASI,6.714285714285714,
1167,NASI GORENG KAMPUNG,sepinggan,MAKANAN SIAP MASAK,NASI,6.5,
1168,NASI GORENG PAPRIK,sepinggan,MAKANAN SIAP MASAK,NASI,7.6499999999999995,
1169,NASI GORENG CINA,sepinggan,MAKANAN SIAP MASAK,NASI,6.196969696969697,
1170,NASI GORENG PATAYA,sepinggan,MAKANAN SIAP MASAK,NASI,7.9,
1172,NASI GORENG CILI PADI,sepinggan,MAKANAN SIAP MASAK,NASI,6.3125,
1173,NASI GORENG DAGING MERAH,sepinggan,MAKANAN SIAP MASAK,NASI,9.0,
1174,NASI GORENG USA,sepinggan,MAKANAN SIAP MASAK,NASI,8.75,
1175,NASI GORENG AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,6.486486486486487,
1183,BIHUN GORENG,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.911458333333333,
1184,BIHUN HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,6.3125,
1186,BIHUN TOMYAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,7.7,
1188,BIHUN LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.5,
1189,BIHUN KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,5.90625,
1198,AYAM GORENG,seketul,MAKANAN SIAP MASAK,LAUK,3.5103448275862066,
1199,AYAM MASAK MERAH,seketul,MAKANAN SIAP MASAK,LAUK,3.8833333333333333,
1200,AYAM MASAK KICAP,seketul,MAKANAN SIAP MASAK,LAUK,3.5615384615384613,
1201,AYAM MASAK HALIA,seketul,MAKANAN SIAP MASAK,LAUK,3.9285714285714284,
1203,DAGING MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,7.0,
