item_code,item,unit,item_group,item_category,2024-01-01,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-06,2024-01-07,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-13,2024-01-14,2024-01-15,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-20,2024-01-21,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-27,2024-01-28,2024-01-29,2024-01-30,2024-01-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.355522388059702,9.245000000000001,9.463333333333333,9.463333333333333,9.463333333333333,9.463333333333333,9.245000000000001,9.35671875,9.245000000000001,9.463333333333333,9.463333333333333,9.463333333333333,9.463333333333333,9.396666666666667,9.221428571428572,8.895,9.296666666666667,9.296666666666667,9.296666666666667,9.23,9.945,8.99234375,9.945,9.945,9.99,9.99,9.945,9.945,8.805666666666667,9.23,9.23
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.815882352941177,11.6,11.6,11.6,11.6,11.6,11.6,11.772105263157895,11.6,11.6,11.6,11.6,11.6,11.6,11.687894736842106,11.6,11.6,11.6,11.6,11.6,11.6,11.760625,11.6,11.6,11.6,11.6,11.6,11.6,11.774705882352942,11.6,11.6
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,28.448333333333334,28.5,28.5,28.5,28.5,28.5,28.5,28.99857142857143,,,,28.5,28.5,28.5,28.98625,28.5,28.5,28.5,28.5,28.5,,28.748333333333335,,,,,,,28.98625,28.5,28.5
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,25.9,,,,,,,25.9,,,,,,,25.9,,,,,,,25.9,,,,,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,36.4,,,,,,,36.4,,,,,,,36.4,,,,,,,36.4,,,,,,,36.4,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.051538461538463,,,,18.9,18.9,18.9,22.3475,,,,18.9,,,21.930833333333336,,,,,,,22.347857142857144,,,,,,,22.164666666666665,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.325882352941177,3.5,3.5,3.5,4.7,3.7,3.7,5.2429411764705875,4.5,4.5,4.966666666666667,5.2,5.2,5.2,5.432,5.2,5.2,4.2,4.133333333333334,4.2,4.2,5.391904761904762,3.9,3.9,,3.9,3.9,4.9,5.292272727272728,4.6000000000000005,4.6000000000000005
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.035,7.0,7.0,6.833333333333333,6.833333333333333,6.833333333333333,6.833333333333333,6.976071428571429,6.7,6.7,7.5,7.5,7.5,7.0,6.959310344827586,6.633333333333333,6.633333333333333,6.7,6.633333333333333,6.633333333333333,6.633333333333333,6.8580000000000005,6.633333333333333,5.9,5.9,6.7,6.633333333333333,6.633333333333333,6.8590322580645156,7.0,7.0
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.74875,,,,,,,6.898000000000001,,,,,,,6.898000000000001,,,,,,,6.869999999999999,,,,,,,6.57375,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.298333333333333,,,,,,,4.63,,,,,,,4.612,,,,,,,4.252000000000001,,,,,,,4.763333333333333,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.275789473684211,3.9,3.9,3.9,3.9,4.5,4.5,4.4165,4.5,4.5,4.5,4.5,4.5,4.5,4.538235294117648,4.5,4.5,4.5,4.5,4.5,4.5,4.896,3.5,,3.5,3.5,3.5,3.5,4.845000000000001,3.5,
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,9.378181818181817,7.5,7.5,7.5,7.5,7.5,7.5,9.003076923076923,7.9,7.9,7.9,7.9,7.9,7.9,9.470833333333333,5.9,5.9,5.9,5.9,5.9,5.9,9.637857142857143,8.350000000000001,8.533333333333333,8.533333333333333,8.350000000000001,8.350000000000001,8.350000000000001,9.715000000000002,8.350000000000001,8.350000000000001
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.045,6.5,6.5,6.5,6.5,6.5,6.5,7.136666666666667,6.5,6.5,6.5,7.5,7.7,7.7,7.287272727272727,7.7,7.7,7.7,6.9,6.9,6.9,7.112727272727272,6.9,6.9,6.9,6.9,6.9,6.9,7.205555555555555,6.9,6.9
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.545789473684211,3.4450000000000003,3.4450000000000003,3.4450000000000003,3.4450000000000003,3.4450000000000003,3.4450000000000003,4.4394871794871795,2.9,2.9,2.9,2.9,2.9,2.9,4.399117647058823,2.9,2.9,2.9,,2.9,2.9,4.507222222222222,3.9,3.9,3.9,3.9,,,4.591081081081081,3.9,3.4
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,15.178823529411765,12.8,12.8,12.8,12.8,12.8,12.8,14.871904761904762,12.8,12.8,12.8,12.8,12.8,12.8,14.657777777777776,,,,,,12.8,15.2775,,,,,,,16.621538461538464,12.8,12.8
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.343333333333334,4.9,4.9,4.9,4.9,4.9,4.9,6.706,,,,,,,6.8127272727272725,,,,,,,6.6450000000000005,,,,,,,7.027894736842105,,
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.0,,,,,,,8.0,,,,,,,8.0,,,,,,,7.995,,,,,,,7.956666666666667,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,29.210303030303027,26.7,26.7,26.7,28.2,28.2,28.2,28.875,26.2,29.5,29.5,24.9,22.9,,28.436,29.9,27.7,24.7,24.7,24.7,25.2,28.7675,25.2,25.2,25.2,27.2,26.633333333333336,25.633333333333336,28.39588235294118,26.3,26.3
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.619268292682927,9.200000000000001,9.200000000000001,9.200000000000001,9.200000000000001,8.850000000000001,8.533333333333333,12.05923076923077,9.200000000000001,9.200000000000001,9.200000000000001,9.850000000000001,9.850000000000001,9.850000000000001,11.862926829268293,9.200000000000001,8.850000000000001,9.200000000000001,9.200000000000001,9.866666666666667,10.850000000000001,11.947380952380954,8.9,9.9,9.9,9.9,9.200000000000001,9.200000000000001,11.833265306122449,9.200000000000001,9.200000000000001
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.497142857142858,,,10.7,9.5,9.5,12.2,11.784285714285716,,,,11.9,11.9,11.9,11.998333333333333,,12.9,,,,,12.339,15.9,15.9,12.2,11.2,8.5,8.5,11.480909090909092,8.5,14.9
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,31.61285714285714,23.5,,,23.5,23.5,23.5,32.679,31.5,31.5,,,,,32.48428571428571,,23.9,27.5,27.5,27.5,27.5,32.477999999999994,,24.5,,,,,32.629000000000005,,
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,26.929999999999996,19.9,19.9,19.9,19.9,19.9,19.9,25.4,19.9,19.9,19.9,19.9,19.9,19.9,25.4,24.4,24.4,24.4,24.4,24.4,19.9,26.566666666666663,21.9,,,19.9,19.9,,30.9,,24.2
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,16.8264,16.2,14.5,16.8,16.466666666666665,16.0,16.0,16.439117647058822,16.25,15.799999999999999,16.666666666666668,19.0,17.25,19.0,16.694285714285716,17.25,16.599999999999998,16.133333333333333,15.75,15.75,15.75,16.70793103448276,19.0,15.75,14.5,14.633333333333333,14.433333333333332,16.7,17.116296296296294,18.5,18.95
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,38.464444444444446,36.5,36.5,,36.5,36.5,36.5,38.08083333333334,36.5,34.9,34.9,34.9,34.5,,38.598181818181814,,,34.5,34.5,34.5,34.5,38.543846153846154,,,34.5,34.5,,,38.873333333333335,31.9,
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,31.736,,,,37.9,37.9,37.9,32.77833333333333,,35.9,,,,,33.153999999999996,,28.9,,32.9,29.9,29.9,31.736,29.9,,,29.9,29.9,,32.195,,
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,15.5,,,,,,,,,15.5,,,,,17.99,,,,,,,12.8,,
