item_code,item,unit,item_group,item_category,2024-10-01,2024-10-02,2024-10-03,2024-10-04,2024-10-05,2024-10-06,2024-10-07,2024-10-08,2024-10-09,2024-10-10,2024-10-11,2024-10-12,2024-10-13,2024-10-14,2024-10-15,2024-10-16,2024-10-17,2024-10-18,2024-10-19,2024-10-20,2024-10-21,2024-10-22,2024-10-23,2024-10-24,2024-10-25,2024-10-26,2024-10-27,2024-10-28,2024-10-29,2024-10-30,2024-10-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.7,9.7,9.7,9.7,9.7,9.7,9.019326923076923,9.200000000000001,9.200000000000001,9.200000000000001,9.333333333333334,9.9,9.9,9.293363636363637,9.433333333333334,9.433333333333334,9.433333333333334,9.2,9.433333333333334,9.9,9.24108108108108,9.9,9.9,9.9,9.9,9.9,9.9,9.33361111111111,9.9,9.366666666666667,
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.6,11.6,11.6,11.6,11.6,11.6,11.539411764705884,11.6,11.6,11.6,11.6,,11.6,11.582105263157894,11.6,11.6,11.6,11.6,11.6,11.6,11.511904761904763,11.6,11.6,11.6,11.6,11.6,11.6,11.563809523809525,11.6,11.6,11.6
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,30.5,30.5,30.5,30.5,30.5,30.5,28.698333333333334,30.5,30.5,30.5,30.5,,30.5,28.298571428571424,30.5,30.5,30.5,30.5,30.5,30.5,28.261249999999997,30.5,30.5,30.5,30.5,30.5,30.5,27.541428571428572,,29.0,29.0
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,31.65,,,,,,,31.65,,,,,,,31.65,,,,,,,29.0,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.99,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,19.9,19.9,19.9,19.9,19.9,19.9,22.688499999999998,,,,,,,23.15052631578947,,,,,,,23.15052631578947,,,,,,,23.042499999999997,,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.5,,6.5,6.5,6.5,6.5,6.1735483870967744,6.5,6.5,6.5,6.5,5.7,5.7,5.915,5.7,5.7,5.7,5.7,5.7,5.7,5.9364,4.9,4.9,4.9,4.9,4.9,4.9,5.7407407407407405,4.9,4.9,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.9,6.9,7.9,6.9,7.1000000000000005,7.1000000000000005,6.675609756097561,7.1000000000000005,6.7,7.1000000000000005,7.1000000000000005,7.1000000000000005,7.1000000000000005,6.618461538461538,6.9,6.9,7.9,7.9,7.9,7.9,6.549142857142857,,7.2,7.2,7.2,7.2,7.2,6.551463414634147,7.2,6.5,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.9,3.9,,,,,5.9624999999999995,3.9,,,,,,6.065384615384616,,,,,,,5.995833333333334,,,,,,,6.032727272727272,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,4.056,,,,,,,3.9681818181818183,,,,,,,3.995,,,,,,,4.085555555555556,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.0,4.0,4.05,4.05,4.2,4.2,3.6321818181818184,4.2,4.2,2.9,2.9,,5.5,3.745,4.2,4.2,4.2,4.2,4.2,4.2,3.6555172413793104,4.0,4.0,4.0,4.0,4.0,4.0,3.593454545454545,5.5,5.5,5.5
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.966666666666667,8.966666666666667,8.966666666666667,8.966666666666667,8.766666666666667,8.766666666666667,9.140588235294118,8.9,8.4,8.4,8.4,8.7,8.7,9.139189189189189,8.5,8.5,9.0,9.0,9.0,9.0,8.879677419354838,7.5,7.5,8.2,8.2,7.9,8.2,9.171515151515152,8.2,8.2,8.5
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.9,4.9,4.9,4.9,4.9,4.9,6.46,4.9,4.9,4.9,4.9,4.9,4.9,6.2219999999999995,4.9,4.9,4.9,4.9,4.9,4.9,6.543809523809524,4.9,4.9,4.9,,4.9,4.9,6.4729629629629635,4.9,4.9,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,2.9,2.9,2.9,2.9,2.9,2.9,4.3646376811594205,3.4,3.4,2.9,2.9,2.9,2.9,4.371194029850746,2.9,2.9,2.9,2.9,2.9,2.9,4.359692307692308,2.9,2.9,2.9,2.9,2.9,2.9,4.2665625,2.9,2.9,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,15.8,15.8,15.8,15.8,15.8,15.8,15.667368421052632,15.8,15.8,15.8,15.8,,15.8,14.666538461538462,15.8,15.8,15.8,15.8,15.8,15.8,14.35217391304348,15.8,15.8,14.350000000000001,14.350000000000001,15.8,15.8,14.514117647058825,15.8,15.8,15.8
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,2.045,,,,,,,2.3675,,,,,,,2.134,,,,,,,2.134,,,
