item_code,item,unit,item_group,item_category,2024-04-01,2024-04-02,2024-04-03,2024-04-04,2024-04-05,2024-04-06,2024-04-07,2024-04-08,2024-04-09,2024-04-12,2024-04-13,2024-04-14,2024-04-15,2024-04-16,2024-04-17,2024-04-18,2024-04-19,2024-04-20,2024-04-21,2024-04-22,2024-04-23,2024-04-24,2024-04-25,2024-04-26,2024-04-27,2024-04-28,2024-04-29,2024-04-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.978279569892473,9.275,9.299999999999999,9.061546391752577,9.299999999999999,9.299999999999999,9.15,9.05,9.05,9.05,9.0,9.0,9.217303370786517,8.85,9.23,9.9,9.9,9.9,9.65,8.730568181818182,9.65,9.65,9.65,9.65,9.65,9.65,8.742282608695652,9.65
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.78111111111111,11.6,11.6,11.747777777777777,11.6,11.6,11.6,12.2,11.6,11.6,11.6,11.6,11.742222222222223,11.6,11.6,11.6,11.6,11.6,11.6,11.666315789473684,11.6,11.6,11.6,11.6,11.6,,11.63,11.6
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,27.13375,28.5,28.5,27.13375,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,27.427142857142854,28.5,28.5,28.5,28.5,28.5,28.5,27.985714285714284,28.5,28.5,28.5,28.5,28.5,28.5,28.166666666666668,28.5
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,25.9,,,25.9,,,,,,,,,25.9,,,,,,,25.9,,,,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,32.695,,,32.695,,,,,,,,,36.4,,,,,,,,,,,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.904374999999998,,,23.190714285714282,,20.9,20.9,20.9,20.9,,,,23.454444444444444,,,,,,20.9,22.98888888888889,,,,20.9,20.9,20.9,22.382499999999997,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.3288,5.7,4.9,5.420384615384616,5.7,4.5,4.5,4.5,4.5,4.5,,3.9,5.565909090909091,3.9,4.7,4.7,3.9,4.7,4.7,5.1883333333333335,,4.7,4.7,4.7,4.7,4.2,5.02030303030303,4.5
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.603529411764706,6.3999999999999995,6.3,6.60125,6.7,6.7,6.7,6.7,6.7,6.7,6.3,6.3,6.632083333333334,6.95,6.2,6.9,,6.9,6.9,6.702307692307692,6.7,6.7,6.7,6.7,6.7,6.7,6.721333333333334,6.9
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.382857142857143,6.8,,6.198,,,,,,,,,6.0225,,,,,,,6.41,,,,,,,6.878,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.5633333333333335,,,4.38,,,,,,,,,4.258,,,,,,,4.111428571428571,,,,,,,4.0760000000000005,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.66,4.133333333333334,3.95,3.5298275862068964,3.95,3.6333333333333333,3.6333333333333333,2.7,2.7,2.6,2.6,2.6,3.268913043478261,2.4,2.4,2.4,2.4,2.4,2.4,3.3346938775510204,3.95,3.95,3.95,3.95,3.95,3.6300000000000003,3.4291071428571427,3.563333333333334
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.945294117647059,7.633333333333333,6.0,9.016666666666667,6.0,6.0,6.0,6.0,6.966666666666666,6.7,,,9.453333333333333,7.4,5.9,5.9,5.9,6.5,6.5,8.751875,6.5,7.5,6.5,6.5,7.7,7.5,8.679166666666667,6.7
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.28375,5.2,3.9,5.214285714285714,3.9,3.9,3.9,3.9,3.9,,4.5,4.5,5.313125,4.5,4.5,4.5,4.5,4.5,4.5,4.9789473684210535,4.5,4.5,4.5,4.5,4.5,4.5,4.918823529411765,4.5
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.255777777777777,4.85,3.9000000000000004,4.2434,2.9,2.9,2.9,2.9,2.9,2.9,,,4.406666666666666,,2.9,2.9,2.9,,,4.214634146341464,,,,,,,4.185348837209302,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,22.21090909090909,,,21.50142857142857,16.9,16.9,,,,,,,22.14090909090909,,,,,,,22.94615384615384,,,,,,,21.791666666666668,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,2.154,,,2.154,,,,,,,,,2.154,,,,,,,2.2425,,,,,,,2.16,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.579444444444444,6.5,,6.496315789473685,,,,,,,,,6.5233333333333325,,,,,,,6.490555555555556,,4.9,4.9,,,,6.50578947368421,
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,8.05,,,7.900000000000001,,,,,,,,,7.900000000000001,,,,,,,7.900000000000001,,,,,,,7.900000000000001,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,26.842272727272725,26.26,26.575,26.331739130434784,24.099999999999998,24.075,23.575,23.725,24.133333333333336,21.433333333333334,26.2,24.2,26.896315789473682,22.099999999999998,21.2,21.433333333333334,20.766666666666666,20.766666666666666,20.766666666666666,25.27136363636364,20.766666666666666,20.766666666666666,20.766666666666666,20.766666666666666,23.46666666666667,21.2,25.3735,23.46666666666667
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.488148148148149,10.933333333333332,9.4,11.251698113207548,9.799999999999999,9.466666666666667,9.5,9.850000000000001,9.850000000000001,9.850000000000001,10.65,10.65,11.252444444444444,10.65,10.15,9.533333333333333,8.350000000000001,8.350000000000001,8.350000000000001,11.15673076923077,8.866666666666667,8.866666666666667,8.866666666666667,8.4,9.850000000000001,9.65,10.697222222222221,8.733333333333334
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.307272727272727,14.25,12.2,12.02,11.9,11.9,10.9,11.2,11.2,11.2,10.5,11.2,11.724,10.5,10.5,14.9,,,11.4,12.47909090909091,14.9,,14.9,10.5,11.5,10.5,12.155555555555557,
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,32.166666666666664,35.0,,32.515,,,,,,31.9,,,32.06,,27.9,27.9,27.9,27.9,27.9,32.065555555555555,27.9,27.9,,,,,33.68888888888889,
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,22.596666666666664,19.9,19.9,20.945,19.9,19.9,19.9,19.9,19.9,24.4,24.4,19.9,,,19.9,19.9,19.9,19.9,19.9,25.9,,19.9,19.9,19.9,,19.9,22.23333333333333,23.9
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.050217391304347,15.2,13.6,13.501698113207548,12.266666666666666,12.133333333333333,15.0,15.0,13.133333333333333,13.5,,,14.246486486486486,12.9,12.9,13.4,13.933333333333332,14.45,13.6,14.548723404255318,14.6,16.45,15.45,15.45,13.6,12.266666666666666,13.486603773584905,12.95
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,40.41133333333333,37.75,,40.04071428571429,30.9,30.9,35.9,35.9,35.9,,,,39.257,,,,,,,39.178,,,,,,,40.136923076923075,
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,30.62833333333333,29.9,29.9,28.217499999999998,29.9,29.9,29.9,29.9,29.9,30.4,,,29.990000000000002,,29.9,,,,,33.9,30.4,30.4,29.9,30.4,30.9,30.4,31.596666666666664,
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,21.994999999999997,,,26.33,,,,,,,,,23.5,,,,,,,25.0,,,,,,,25.0,
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,17.566666666666666,,,13.8,,,,,,,,,,,,,,,,16.733333333333334,,,,,,,17.900000000000002,
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,30.733529411764707,31.95,32.9,31.669999999999998,36.9,30.4,24.9,24.9,24.9,26.9,,,28.697142857142858,34.9,,34.9,34.9,34.9,,28.742222222222225,34.9,,,28.9,28.9,31.9,30.66,32.9
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,10.878,10.75,10.25,11.728695652173913,13.0,13.0,13.0,13.0,13.0,,,,13.587272727272728,,,,12.45,15.0,15.0,12.704,15.0,15.0,15.0,15.0,15.0,14.45,12.3852,13.95
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,15.266428571428573,15.45,14.266666666666666,15.2,12.933333333333332,13.45,15.0,12.333333333333334,12.75,10.5,11.9,11.2,15.742258064516129,13.266666666666666,13.933333333333332,13.799999999999999,13.933333333333332,16.0,16.25,15.17909090909091,14.2,14.25,14.25,14.45,14.266666666666666,14.266666666666666,15.173571428571428,14.95
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,28.03625,26.266666666666666,24.9,26.649166666666662,22.4,,25.9,25.9,25.9,22.9,,,29.048333333333332,,,,,,31.9,26.9625,31.9,,,31.9,27.9,26.9,26.91111111111111,29.9
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,10.9,,,9.6,,,,,,,,,,,,,,,,9.5,,,,,,,10.0,
