item_code,item,unit,item_group,item_category,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-11,2023-12-12,2023-12-16,2023-12-17,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-23,2023-12-24,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2023-12-30,2023-12-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.429539007092199,8.419543859649123,8.405496453900708,8.40256227758007,8.38475,8.347912087912087,8.378521126760564,8.446654411764705,8.473310104529617,8.59513986013986,8.675241935483871,8.651428571428571,8.67496551724138,8.707508532423208,8.725821917808219,8.725308219178082,8.71231046931408,8.715729537366547,8.821824561403508,8.841254355400697,8.86317518248175,8.84148275862069,8.846947368421054,8.848315789473684
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.268969072164948,11.291836734693877,11.268631578947367,11.348854166666667,11.365483870967742,11.354255319148935,11.356276595744681,11.338043478260868,11.322708333333333,11.339239130434782,11.364835164835165,11.396593406593405,11.370543478260869,11.369893617021276,11.367849462365593,11.35956043956044,11.36811111111111,11.118358208955225,11.130588235294118,11.33923076923077,11.312555555555555,11.284111111111113,11.281276595744682,11.304782608695652
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,25.874375,25.8172,25.78285714285714,25.991698113207548,25.81641509433962,25.786153846153844,25.8356,26.341521739130435,26.3114,26.085849056603774,26.012978723404252,26.075102040816322,26.034081632653063,25.97212765957447,25.861702127659573,25.914528301886794,25.532549019607842,25.85181818181818,26.070877192982454,25.991803278688526,25.79722222222222,25.84892857142857,25.89381818181818,26.113818181818182
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,25.796666666666667,25.845,24.875999999999998,24.5975,24.5975,24.5975,24.5975,25.822499999999998,25.822499999999998,25.357999999999997,25.4725,25.494999999999997,25.494999999999997,25.375999999999998,26.159999999999997,26.159999999999997,25.845,26.074,26.074,25.87833333333333,25.87833333333333,25.87833333333333,26.074,26.074
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,47.5925,50.46,50.46,50.46,50.46,45.9675,44.274,41.576,43.26571428571429,42.72833333333333,43.774,43.26571428571429,43.26571428571429,43.26571428571429,43.81166666666667,43.81166666666667,44.72,44.72,44.72,44.72,44.72,43.774,43.774,43.774
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,21.204787234042552,21.195360824742266,21.17091836734694,21.23041237113402,21.221836734693877,21.269166666666667,21.265684210526317,21.429411764705883,21.419680851063827,21.289896907216495,21.401149425287354,21.308383838383836,21.244899999999998,21.19682692307692,21.160970873786408,21.163883495145633,21.232525252525253,21.112842105263155,21.195913978494623,21.411530612244896,21.38236559139785,21.23040404040404,21.18050505050505,21.11353535353535
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.243886462882096,5.300595744680852,5.2688412017167385,5.3082832618025755,5.3127272727272725,5.264137931034482,5.153333333333333,5.028052631578948,5.010269058295964,4.968253275109171,4.9656666666666665,5.027397260273973,5.015833333333334,4.9854954954954955,5.07141592920354,5.069475982532752,5.101739130434783,5.119771689497717,5.153732057416269,5.095069124423963,5.187522935779817,5.146228070175439,5.125422222222222,5.122869955156951
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.172598870056497,7.1560555555555565,7.170277777777779,7.173825136612021,7.160614525139665,7.150828729281768,7.181176470588236,7.182655367231638,7.166073298429319,7.153989898989899,7.186704545454546,7.165594059405941,7.157142857142857,7.135,7.175757575757576,7.184822335025381,7.195989847715737,7.198571428571429,7.196344086021505,7.183846153846154,7.220210526315789,7.176149732620321,7.160364583333333,7.204171122994652
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.4578,7.462745098039216,7.5203999999999995,7.443061224489797,7.45404255319149,7.390600000000001,7.416603773584907,7.3241860465116275,7.405882352941176,7.371041666666667,7.3786956521739135,7.2775,7.325454545454545,7.2098,7.196153846153846,7.231964285714286,7.254827586206897,7.303103448275862,7.2475471698113205,7.115576923076923,7.284210526315789,7.273035714285713,7.339344262295082,7.369516129032258
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.634807692307692,4.650925925925926,4.650188679245283,4.652897196261683,4.650280373831776,4.634095238095238,4.67,4.774,4.741063829787234,4.762450980392157,4.722038834951456,4.693838383838384,4.698144329896907,4.7117708333333335,4.695052631578948,4.68752688172043,4.684375,4.87474358974359,5.035070422535211,4.883720930232558,4.9362352941176475,5.039176470588235,4.996629213483146,4.9708695652173915
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.474349315068493,3.4694501718213058,3.4687671232876713,3.501946308724832,3.5103367003367003,3.515757575757576,3.5108333333333333,3.5246564885496183,3.4746896551724142,3.479,3.496147859922179,3.4786101694915255,3.5162033898305083,3.5361073825503357,3.55928813559322,3.570610169491526,3.615536332179931,3.659927272727273,3.7706,3.8967816091954024,4.021660231660232,4.083418181818182,4.144021739130435,4.201842105263158
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,10.170714285714286,10.21107142857143,10.263125,10.42275229357798,10.331068702290077,10.266307692307693,10.216356589147287,10.27779661016949,10.34855072463768,10.086919191919192,10.272634730538922,10.273888888888889,10.313630952380953,10.42656050955414,10.456758620689655,10.450534351145038,10.56821138211382,10.520924369747899,10.534545454545455,10.40091836734694,10.578039215686275,10.57091743119266,10.395520000000001,10.355378787878788
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.525054347826088,6.450331491712707,6.488435754189944,6.4575,6.439302325581395,6.421868131868131,6.412580645161291,6.4118934911242595,6.482500000000001,6.526222222222223,6.580696202531645,6.617423312883436,6.6729268292682935,6.724261363636364,6.734072164948454,6.7398019801980205,6.740643564356437,6.835538461538462,6.810260416666668,6.695025125628142,6.676666666666667,6.6349758454106285,6.619565217391305,6.637512437810946
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.37288,4.374204081632653,4.361023622047244,4.4105905511811025,4.405952380952381,4.419098039215687,4.4107782101167325,4.454385964912281,4.428346774193549,4.430040816326531,4.50244019138756,4.412317073170732,4.397845528455284,4.385737704918033,4.395766129032259,4.3917142857142855,4.403191489361702,4.376170212765958,4.386431718061674,4.42170305676856,4.408384279475983,4.422076271186441,4.42379746835443,4.42560669456067
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,,,22.5,22.5,22.5,22.5,22.5
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,10.8805291005291,10.799533678756477,10.811546391752577,10.84471794871795,10.954041450777202,10.821229946524063,10.768391959798993,10.986300578034683,10.997374301675977,11.016098901098902,11.109252873563218,11.117741935483872,11.06087912087912,11.111923076923077,11.02429347826087,10.982555555555557,10.925898876404496,10.611875000000001,10.674054054054054,10.911686046511628,10.864651162790699,11.10993710691824,11.384487179487179,11.56
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,1.6107407407407408,1.595357142857143,1.6111538461538462,1.6453846153846154,1.6285185185185185,1.6819230769230769,1.6915384615384614,1.7114285714285713,1.7725,1.620952380952381,1.6104545454545454,1.6354166666666667,1.5896153846153847,1.5934615384615385,1.5637037037037036,1.554285714285714,1.573103448275862,1.64375,1.5636,1.5086666666666666,1.5132142857142856,1.5635714285714286,1.5486666666666666,1.5641379310344827
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.452373737373737,6.445495049504951,6.452009803921569,6.408,6.402974358974358,6.473979591836735,6.441139896373057,6.443705882352941,6.46912568306011,6.502676767676768,6.47812834224599,6.414487804878049,6.428407960199006,6.472608695652174,6.489903381642512,6.498425925925926,6.538436018957347,6.51280193236715,6.534315789473684,6.547055837563452,6.554870466321244,6.552673267326734,6.570487804878049,6.525756097560976
