item_code,item,unit,item_group,item_category,2022-05-01,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,,8.9,8.915789473684212,8.914150943396228,8.915929203539823,8.918141592920355,8.924257425742574,8.922649572649574,8.930290456431536,8.926890756302523,8.926666666666668,8.926778242677825,8.9,8.935135135135136,8.937719298245614,8.936820083682008,8.933755274261603,8.928510638297874,8.934234234234234,8.916315789473686,8.922929936305733,8.939512195121951,8.925471698113208,8.93225806451613,8.926940639269406,8.926818181818183,8.932863849765258,8.925263157894737,8.912616822429907
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,,,10.4716,10.449615384615385,10.424642857142857,10.444074074074074,10.495416666666667,10.451600000000001,10.451600000000001,10.474583333333333,10.451600000000001,10.451600000000001,11.5,9.9,10.407916666666667,10.451600000000001,10.451600000000001,10.499565217391305,10.499565217391305,10.556666666666667,10.604736842105263,10.4676,10.4676,10.4676,10.425555555555556,10.4676,10.49125,9.975882352941179,9.971666666666668
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,,,8.48,8.48,8.48,8.48,8.5,8.475000000000001,8.475000000000001,8.475000000000001,8.48,8.48,,,8.475000000000001,8.475000000000001,8.475000000000001,8.475000000000001,8.475000000000001,8.6,8.6,8.475000000000001,8.475000000000001,8.475000000000001,8.475000000000001,8.475000000000001,8.475000000000001,8.5,8.466666666666667
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,35.93333333333333,36.03030303030303,35.88235294117647,36.0,35.2,36.1875,36.15151515151515,36.15151515151515,36.09375,36.083333333333336,,34.25,36.484848484848484,36.24324324324324,36.19444444444444,36.19444444444444,36.189189189189186,36.083333333333336,35.95454545454545,36.333333333333336,36.333333333333336,36.411764705882355,36.294117647058826,36.388888888888886,36.3235294117647,36.08695652173913,36.45454545454545
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,36.0,36.6,36.285714285714285,36.285714285714285,36.333333333333336,35.75,36.333333333333336,36.4,36.666666666666664,36.4,36.4,,36.0,36.4,36.857142857142854,36.857142857142854,36.857142857142854,36.75,37.0,35.75,37.0,36.857142857142854,36.857142857142854,36.857142857142854,36.75,36.857142857142854,35.8,36.857142857142854
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,47.0,47.733333333333334,47.42857142857143,47.42857142857143,46.8,46.916666666666664,46.916666666666664,46.5,46.357142857142854,46.5625,,,46.5,46.46666666666667,47.166666666666664,47.0,47.57142857142857,47.38461538461539,47.42857142857143,47.15384615384615,47.214285714285715,47.38461538461539,46.642857142857146,46.53333333333333,46.53333333333333,47.125,47.0
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,,,50.0,47.0,47.333333333333336,47.333333333333336,,47.333333333333336,47.0,47.0,47.333333333333336,47.333333333333336,,,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,,47.333333333333336,47.333333333333336,47.333333333333336,47.333333333333336,46.75,46.75,45.0,47.333333333333336
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,20.0,19.483333333333334,19.59090909090909,19.653846153846153,19.662790697674417,19.651515151515152,19.727272727272727,20.454545454545453,20.85,20.892156862745097,21.09,,19.055555555555557,21.476744186046513,21.38235294117647,21.615384615384617,21.48076923076923,21.44,21.46938775510204,21.242424242424242,21.66304347826087,21.619565217391305,21.760416666666668,21.69148936170213,21.739583333333332,21.887755102040817,21.473684210526315,21.904255319148938
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,4.5625,4.1075630252100845,4.133898305084746,4.130952380952381,4.162601626016261,4.118918918918919,4.168503937007874,4.175590551181102,4.175307692307692,4.173805970149253,4.179185185185186,3.3333333333333335,4.5,4.179767441860466,4.196821705426356,4.218863636363636,4.194044117647059,4.173565891472868,4.176484375,4.147523809523809,4.154390243902439,4.15468253968254,4.18844262295082,4.168968253968254,4.192170542635659,4.221693548387097,4.343978494623656,4.378411214953271
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,5.65,5.322377622377623,5.333793103448277,5.32013422818792,5.325517241379311,5.340000000000001,5.308552631578948,5.313461538461539,5.325308641975309,5.323668639053254,5.320481927710843,4.0,5.541666666666667,5.311875000000001,5.318292682926829,5.3265060240963855,5.324698795180724,5.32962962962963,5.345283018867925,5.358333333333333,5.339130434782609,5.332738095238096,5.325882352941177,5.326785714285715,5.324698795180724,5.344099378881988,5.394656488549619,5.415068493150685
