item_code,item,unit,item_group,item_category,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.08433962264151,9.084072398190045,8.903886462882095,8.905733333333334,8.90449494949495,8.905633187772926,8.905657894736843,8.907284482758621,8.90551282051282,8.904285714285717,8.906177777777778,8.905129533678757,8.906150442477877,8.907347826086957,8.907379912663757,8.907284482758621,8.9,8.907477876106196,8.908535353535354,8.909166666666668,8.908893617021278,8.909008620689654,8.908969957081545,8.908931623931624,8.909330357142858,8.906615384615385
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,10.515,10.50952380952381,10.475,10.504761904761907,10.519047619047619,10.475,10.504166666666668,10.604347826086956,10.580769230769231,10.580769230769231,10.607999999999999,10.668181818181818,10.648,10.592,10.595833333333333,10.556521739130435,11.5,10.575,10.673684210526316,10.586363636363636,10.586363636363636,10.552380952380954,10.552380952380954,10.552380952380954,10.584999999999999,10.63888888888889
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,8.542857142857143,8.542857142857143,8.450000000000001,8.5,8.6,8.583333333333334,8.583333333333334,8.583333333333334,8.533333333333333,8.533333333333333,8.440000000000001,8.333333333333334,8.450000000000001,8.450000000000001,8.450000000000001,8.450000000000001,8.5,8.450000000000001,8.333333333333334,8.450000000000001,8.440000000000001,8.64,8.64,8.64,8.64,8.5
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,35.74975,35.76166666666667,35.795227272727274,35.79046511627907,35.58586206896552,35.75648648648649,35.737857142857145,35.79975,35.83309523809524,35.883488372093026,35.85341463414634,35.51814814814815,35.97114285714286,35.81552631578948,35.845897435897434,35.94975,35.75,35.94975,35.52130434782609,35.78125,35.81578947368421,35.77142857142857,35.729729729729726,35.729729729729726,35.77777777777778,35.391304347826086
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,36.5,36.857142857142854,36.75,36.857142857142854,35.5,37.333333333333336,36.857142857142854,35.5,35.5,35.5,35.4,35.4,35.8,35.5,35.5,35.5,,35.4,35.4,37.0,36.625,36.857142857142854,36.857142857142854,36.857142857142854,37.0,37.6
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,46.23076923076923,46.23076923076923,46.0625,46.0625,47.0,47.0,46.9375,45.72727272727273,46.53333333333333,46.625,46.625,46.5,46.46153846153846,46.46153846153846,46.46153846153846,46.357142857142854,,46.357142857142854,48.6,47.54545454545455,47.13333333333333,46.76923076923077,46.733333333333334,47.25,47.25,47.857142857142854
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,51.25,51.25,51.25,51.25,50.0,51.25,51.25,50.0,50.0,50.0,50.0,,50.0,50.0,50.0,50.0,,50.0,50.0,51.25,51.25,51.25,51.25,51.25,51.25,55.0
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,21.35185185185185,21.210526315789473,21.214285714285715,21.196428571428573,21.209302325581394,21.285714285714285,21.28813559322034,21.379310344827587,21.305084745762713,21.357142857142858,21.339285714285715,20.923076923076923,21.28301886792453,21.24074074074074,21.24074074074074,21.254545454545454,21.653846153846153,21.321428571428573,21.363636363636363,21.4,21.363636363636363,21.31578947368421,21.385964912280702,21.410714285714285,21.452830188679247,21.357142857142858
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.045045045045045,4.063157894736842,4.058196721311476,4.0368,3.986885245901639,4.012977099236641,4.02258064516129,4.0448,4.021052631578947,4.0,4.045736434108527,3.9728070175438592,4.03359375,4.054198473282443,4.06030534351145,4.055147058823529,3.625,4.084444444444444,4.0313043478260875,4.0890625,4.100763358778626,4.073484848484849,4.076335877862595,4.076515151515152,4.1036231884057965,4.038260869565217
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.3229729729729724,5.32317880794702,5.314375,5.338216560509554,5.338461538461539,5.312345679012346,5.320370370370371,5.311515151515152,5.3248520710059175,5.349700598802396,5.32969696969697,5.328169014084507,5.3276073619631905,5.300581395348837,5.28764705882353,5.291329479768787,4.711111111111111,5.286781609195403,5.294039735099338,5.282530120481928,5.275,5.255113636363637,5.271666666666667,5.2915730337078655,5.286705202312139,5.310666666666667
