item_code,item,unit,item_group,item_category,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,7.389811320754716,7.315233644859814,7.316168224299066,7.46607476635514,7.413457943925234,7.3795283018867925,7.275794392523364,7.140280373831776,7.122761904761905,7.13,7.31377358490566,7.3071698113207555,7.324392523364486,7.382056074766355,7.3593518518518515,7.3133644859813085,7.306666666666667,7.543364485981308,7.5476190476190474,7.501121495327103,7.452477064220184,7.242500000000001,7.150377358490567,7.121359223300971,7.204731182795698,7.038804347826088,6.988285714285714,6.977619047619048,6.984807692307692,6.9298076923076914
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.543783783783784,11.498,11.51945945945946,11.47948717948718,11.497941176470588,11.513421052631578,11.481621621621622,11.487105263157895,11.480857142857142,11.374857142857143,11.378947368421052,11.503421052631579,11.473947368421053,11.473513513513513,11.464444444444444,11.460571428571429,11.445,11.451794871794872,11.416315789473684,11.425641025641026,11.396923076923077,11.346578947368421,11.361621621621621,11.346578947368421,11.43921052631579,11.42342105263158,11.42342105263158,11.44054054054054,11.468529411764706,11.344687500000001
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,26.72046511627907,,,,,,,27.399999999999995,,,,,,,28.20431818181818,,,31.99,,,,28.295813953488373,,,28.265555555555558,,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,26.99,,,,,,,,,,,,,,26.99,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,49.49,,,,,,,47.365,,,,,,,47.072,,,,,,,47.072,,,47.072,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,,26.635833333333334,,,,,,,26.695,,,,,,,26.771176470588237,,,,,,,26.379285714285714,,,26.587142857142855,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,5.546666666666667,,,,,,,5.528157894736842,,,,,,,5.207567567567568,,,4.49,,,,4.764705882352941,,,4.616666666666667,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,5.974500000000001,,,,,,,6.070952380952381,,,,,,,6.289,,,6.49,,,,6.293461538461538,,,6.397200000000001,,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,6.332,,,,,,,6.192857142857143,,,,,,,7.258,,,4.99,,,,6.514,,,6.720000000000001,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,4.794594594594595,,,,,,,4.820967741935483,,,,,,,4.82925925925926,,,,,,,4.845,,,4.951851851851853,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,2.8352083333333336,,,,,,,2.846,,,,,,,2.9279545454545457,,,1.95,,,,3.106060606060606,,,2.891363636363636,,
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,11.996956521739131,,,,,,,11.379666666666667,,,,,,,10.48,,,6.74,,,,10.654375,,,10.040000000000001,,
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,5.130243902439024,,,,,,,5.150555555555556,,,,,,,5.269285714285714,,,4.335,,,,5.021142857142857,,,4.622093023255814,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,4.219767441860466,,,,,,,4.213333333333333,,,,,,,4.196969696969697,,,3.99,,,,4.3748387096774195,,,4.372972972972973,,
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,29.9,,,,,,,29.9,,,29.9,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,11.578676470588235,,,,,,,10.120540540540542,,,,,,,10.791857142857141,,,7.49,,,,10.128192771084338,,,10.754358974358976,,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,2.94,,,,,,,2.7433333333333336,,,,,,,3.0733333333333333,,,,,,,3.00875,,,3.0622222222222226,,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,7.247142857142857,,,,,,,7.467826086956522,,,,,,,7.331250000000001,,,5.99,,,,7.69423076923077,,,7.676551724137931,,
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,9.047692307692309,,,,,,,8.684166666666668,,,,,,,8.655384615384616,,,8.59,,,,7.791818181818183,,,8.470714285714285,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,24.829722222222223,,,,,,,24.79322580645161,,,,,,,24.905277777777776,,,23.9,,,,24.223333333333333,,,25.059459459459458,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,9.6503125,9.843214285714286,9.933142857142858,9.571348314606741,9.50551724137931,9.617849462365593,9.48159574468085,9.660531914893618,9.554494382022472,9.66,9.63776595744681,9.643846153846154,9.302391304347827,9.552747252747253,9.714468085106382,9.715567010309279,9.565306122448979,9.696363636363637,9.655154639175258,9.513516483516483,9.364949494949494,8.95978947368421,8.744329896907217,8.842555555555556,8.92247191011236,9.064285714285715,9.39409090909091,9.483698630136987,9.401645569620253,9.585205479452055
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,22.83953488372093,,,,,,,23.67533333333333,,,,,,,23.0126,,,21.929999999999996,,,,22.929750000000002,,,24.135,,
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.096428571428572,10.894222222222222,11.215813953488373,11.54,12.949512195121953,12.92025641025641,13.036842105263156,13.521538461538462,13.598000000000003,14.075384615384618,13.96078947368421,13.91,13.82162162162162,12.953589743589744,12.458478260869565,12.483555555555556,12.555434782608694,12.766,12.733170731707318,13.269772727272727,13.124615384615385,13.414250000000001,13.275,13.328620689655171,13.20864864864865,13.462972972972972,13.339473684210526,13.372499999999999,12.985,13.264857142857142
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,24.093023255813954,,,,,,,24.668611111111108,,,,,,,24.506829268292684,,,24.929999999999996,,,,24.886551724137927,,,24.87941176470588,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.7024,12.326666666666668,12.817073170731707,12.85138888888889,13.541290322580647,12.76,12.747391304347826,12.791224489795917,12.944600000000001,13.06408163265306,12.53795918367347,12.817608695652174,12.887450980392156,12.93913043478261,12.962127659574469,13.186046511627907,13.348666666666668,12.985319148936172,13.467894736842107,13.0565,12.718055555555557,12.09,12.628499999999999,12.882857142857144,12.358064516129032,12.914642857142857,12.401176470588235,12.143333333333333,12.381724137931034,12.588888888888889
