item_code,item,unit,item_group,item_category,2025-06-01,2025-06-04,2025-06-05,2025-06-06,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-28,2025-06-29,2025-06-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.787,8.830202020202021,8.796930693069307,8.579655172413794,8.575945945945946,8.75845238095238,8.8232,8.834591836734695,8.799489795918367,8.704999999999998,8.63112244897959,8.600505050505049,8.38042105263158,8.34204081632653,8.064949494949495,7.9264,7.6797,7.527894736842105,7.529411764705882,7.522371134020619,7.44919191919192,7.4075,7.293541666666667,7.137209302325582,7.098354430379747,7.123736263736264
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.850370370370369,11.860000000000001,11.66529411764706,11.6975,11.688387096774193,11.688333333333333,11.685625,11.67060606060606,11.652258064516127,11.760625,11.818666666666667,11.76290322580645,11.729687499999999,11.8203125,11.775333333333332,11.820645161290322,11.806969696969697,11.81375,11.81375,11.803939393939393,11.646451612903224,11.6825,11.6825,11.632758620689653,11.641428571428571,11.675333333333333
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,25.975471698113203,25.34617021276596,25.331999999999997,25.48723404255319,25.633249999999997,25.379302325581396,26.196999999999996,27.468571428571426,27.63523809523809,27.34384615384615,26.849999999999998,26.7978,27.18076923076923,27.19235294117647,27.281875,27.362199999999998,26.96,26.61245283018868,26.7564,27.037692307692307,26.920980392156864,27.178749999999997,26.992884615384614,26.93519230769231,26.82078431372549,26.797399999999996
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,33.9,33.9,33.9,33.9,33.9,,33.9,33.9,,33.9,33.9,33.9,33.9,33.9,33.9,33.9,,33.9,33.9,,,,,,,33.9
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,45.39,48.42333333333334,48.42333333333334,48.42333333333334,48.42333333333334,48.42333333333334,48.42333333333334,48.42333333333334,48.42333333333334,48.42333333333334,48.42333333333334,48.42333333333334
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,23.295454545454547,24.92888888888889,25.477272727272727,25.531666666666666,26.580000000000002,26.695,26.485,26.19333333333333,26.51,26.660833333333333,26.113571428571426,25.979333333333333,27.044999999999998,27.044999999999998,26.86818181818182,26.819999999999997,27.227499999999996,27.227499999999996,27.227499999999996,26.90142857142857,26.973999999999997,26.683999999999997,26.76307692307692,26.501666666666665,26.366363636363634,27.063846153846153
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.5075510204081635,4.597096774193549,4.455425531914893,4.487191011235955,4.455679012345679,4.501538461538462,4.509784946236559,4.519896907216495,4.514183673469388,4.477029702970297,4.46,4.4249074074074075,4.486990291262136,4.542934782608696,4.56721649484536,4.51989898989899,4.470490196078432,4.41,4.4386813186813185,4.446185567010309,4.585542168674699,4.61578947368421,4.598421052631579,4.634827586206897,4.671604938271606,4.598375
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.546756756756757,5.543731343283582,5.512424242424244,5.419818181818182,5.427142857142857,5.327647058823529,5.3425,5.531875,5.423846153846154,5.307945205479452,5.339350649350649,5.364400000000001,5.348333333333334,5.192575757575758,5.418709677419355,5.367647058823529,5.309210526315789,5.240253164556962,5.258285714285714,5.176027397260274,5.267285714285715,5.145694444444445,5.165217391304347,5.260140845070423,5.2876666666666665,5.12672131147541
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.305526315789474,6.330540540540541,6.169500000000001,6.1,6.2521875,6.2860000000000005,6.288928571428571,6.443461538461539,6.198787878787879,6.081666666666667,6.284285714285714,6.386,6.2377419354838715,6.317500000000001,6.032333333333333,6.0600000000000005,6.03139534883721,6.085454545454545,6.1225000000000005,6.176111111111111,6.058,5.952666666666667,5.61030303030303,5.6011428571428565,5.812857142857142,5.865517241379311
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.731333333333334,4.7,4.426140350877193,4.477017543859649,4.612826086956522,4.601428571428571,4.503888888888889,4.483750000000001,4.520370370370371,4.448644067796611,4.513220338983051,4.530862068965518,4.613392857142857,4.627407407407408,4.668545454545455,4.575254237288136,4.585423728813559,4.571206896551724,4.59,4.551754385964912,4.609636363636364,4.55037037037037,4.543214285714286,4.608461538461539,4.668333333333334,4.660208333333333
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.359252336448598,3.4769090909090905,3.4967241379310345,3.5553921568627453,3.6842857142857146,3.649677419354839,3.627181818181818,3.5742982456140355,3.559652173913044,3.5046610169491528,3.479406779661017,3.465213675213675,3.4875000000000003,3.3640000000000003,3.2220689655172414,3.152017543859649,3.113421052631579,3.006283185840708,3.0414851485148513,2.905267857142857,2.89125,2.7149565217391305,2.6576851851851853,3.116461538461538,3.1799999999999997,3.1508333333333334
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.5078378378378385,7.814027777777778,8.143835616438356,8.304,8.429074074074075,8.3,8.044833333333333,7.845074626865672,8.096923076923078,8.117662337662336,8.103037974683543,7.891315789473684,7.818947368421052,7.887625,8.425822784810126,8.426282051282051,8.575064935064937,8.649870129870129,8.867887323943663,8.510595238095238,8.388101265822787,8.366708860759495,8.34375,8.297777777777778,8.394117647058824,8.204545454545455
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.803103448275862,5.877252747252748,5.969361702127659,5.945232558139535,6.085774647887324,6.079142857142856,6.105609756097561,6.170129870129871,6.272142857142858,6.208961038961039,6.04710843373494,6.00608695652174,5.9508791208791205,6.068988764044944,6.190697674418605,6.201176470588235,6.213058823529412,6.225542168674699,6.236506024096386,6.300714285714285,6.257282608695653,6.272333333333333,6.213647058823529,6.223734939759037,6.22280487804878,6.121954022988506
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.106808510638298,4.1251612903225805,4.086526315789474,4.044024390243902,4.003333333333334,3.996585365853659,4.057765957446809,4.034782608695652,4.003263157894737,4.0370526315789474,4.02701030927835,4.0218556701030925,4.012164948453608,4.038571428571429,4.032783505154639,4.008877551020408,3.9353125,3.9489247311827955,4.004819277108433,3.9637234042553193,4.010315789473684,4.026979166666667,4.01319587628866,4.014193548387096,4.06780487804878,3.9970329670329674
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,,,,,1.59,,,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,19.882999999999996,19.83843137254902,19.998653846153843,19.550576923076925,19.77375,19.65111111111111,19.474117647058826,19.40086956521739,18.730384615384615,18.875272727272726,18.69877192982456,18.689444444444444,19.071785714285713,19.104727272727274,17.672333333333334,16.434545454545457,16.32597014925373,16.323999999999998,16.194328358208956,15.973896103896104,15.884805194805196,16.048399999999997,15.948311688311689,15.929253731343284,16.705499999999997,17.26492307692308
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,2.3075,2.16,1.8757142857142857,1.9116666666666668,1.8960000000000001,2.08875,2.108571428571429,2.0383333333333336,1.9599999999999997,2.1744444444444446,2.2775,2.143333333333333,2.160833333333333,2.1754545454545453,2.3508333333333336,2.161818181818182,2.3266666666666667,2.064,2.108888888888889,2.1933333333333334,2.1933333333333334,2.087,2.087,2.4859999999999998,2.318888888888889,2.47125
