item_code,item,unit,item_group,item_category,2024-08-01,2024-08-02,2024-08-03,2024-08-04,2024-08-05,2024-08-06,2024-08-08,2024-08-09,2024-08-10,2024-08-11,2024-08-12,2024-08-13,2024-08-14,2024-08-15,2024-08-16,2024-08-17,2024-08-18,2024-08-19,2024-08-20,2024-08-21,2024-08-22,2024-08-27,2024-08-28,2024-08-29,2024-08-30,2024-08-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.68127659574468,9.672961373390558,9.667905982905983,9.614241071428571,9.580547263681593,9.55289592760181,9.528080357142857,9.498169642857144,9.498169642857144,9.48239024390244,9.48429292929293,9.485296803652968,9.534166666666666,9.54478448275862,9.54108225108225,9.561048034934498,9.557244444444445,9.613267326732673,9.59859649122807,9.579655172413792,9.573620689655172,9.577589285714286,9.546371681415929,9.531511111111111,9.49162037037037,
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.80967741935484,11.771875,11.73225806451613,11.719354838709679,11.758620689655173,11.696875,11.713333333333333,11.726666666666667,11.726666666666667,11.803846153846154,11.84074074074074,11.783333333333333,11.844827586206897,11.813793103448276,11.783333333333333,11.783333333333333,11.8,11.810344827586206,11.756666666666666,11.76774193548387,11.761290322580646,11.733333333333333,11.733333333333333,11.723333333333333,11.751724137931035,13.0
3,AYAM HIDUP,1kg,BARANGAN SEGAR,AYAM,8.5,8.5,8.5,8.5,8.1,8.299999999999999,8.4,8.35,8.35,8.7,8.0,8.35,8.6,8.6,8.4,8.233333333333333,8.233333333333333,8.0,8.233333333333333,8.233333333333333,8.233333333333333,8.35,8.35,8.35,8.35,
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,31.676470588235293,31.88235294117647,31.62857142857143,31.62857142857143,31.5,31.333333333333332,31.647058823529413,31.485714285714284,31.485714285714284,31.714285714285715,31.166666666666668,31.40625,31.424242424242426,31.441176470588236,31.696969696969695,31.555555555555557,31.6,31.45,31.5,31.53125,31.424242424242426,31.386774193548387,31.61735294117647,31.6246875,31.817878787878787,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,30.3,30.3,30.3,30.3,29.5,30.3,30.88888888888889,30.88888888888889,30.88888888888889,28.5,28.5,30.88888888888889,30.88888888888889,30.88888888888889,30.88888888888889,30.88888888888889,30.88888888888889,30.142857142857142,30.88888888888889,30.88888888888889,30.88888888888889,30.88888888888889,30.88888888888889,30.88888888888889,30.8,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,47.0,47.0,47.4,47.4,47.25,47.285714285714285,47.266666666666666,47.3125,47.3125,48.27272727272727,47.4,47.285714285714285,47.285714285714285,47.5,46.92857142857143,47.3125,47.13333333333333,47.0,47.07692307692308,46.92857142857143,47.333333333333336,47.285714285714285,47.333333333333336,47.333333333333336,47.333333333333336,
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,46.6,46.6,46.6,46.6,49.0,46.6,46.6,46.6,46.6,45.0,48.0,46.6,46.6,46.6,46.6,46.6,46.6,47.666666666666664,46.6,46.6,46.6,46.6,46.6,46.6,46.6,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,23.709615384615386,23.60588235294118,23.58301886792453,23.658490566037738,23.582926829268292,23.56666666666667,23.718000000000004,23.84423076923077,23.794444444444448,23.88913043478261,23.576315789473682,23.651020408163266,23.598000000000003,23.59423076923077,23.67115384615385,23.468627450980392,23.538,23.46153846153846,23.607843137254903,23.48148148148148,23.48148148148148,23.618000000000002,23.728846153846156,23.67115384615385,23.64509803921569,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.4695238095238095,5.486666666666667,5.456435643564356,5.466,5.402380952380953,5.441304347826088,5.410638297872341,5.5010309278350515,5.564,5.593103448275862,5.4135135135135135,5.424705882352941,5.47,5.463636363636364,5.5093023255813955,5.5095238095238095,5.4487804878048784,5.4082191780821915,5.572413793103449,5.590217391304347,5.6,5.641489361702127,5.68989898989899,5.705940594059405,5.685576923076923,4.25
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.443949044585987,6.435625,6.459615384615385,6.441558441558442,6.4421875,6.494594594594595,6.499333333333334,6.473202614379086,6.467307692307693,6.454794520547946,6.459398496240602,6.474834437086093,6.469032258064517,6.454088050314466,6.4337579617834395,6.444171779141105,6.429813664596273,6.3936170212765955,6.422727272727273,6.422500000000001,6.416981132075472,6.401923076923077,6.424675324675325,6.414285714285715,6.419254658385094,
