item_code,item,unit,item_group,item_category,2024-02-01,2024-02-02,2024-02-03,2024-02-04,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-17,2024-02-18,2024-02-19,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-24,2024-02-25,2024-02-26,2024-02-27,2024-02-28,2024-02-29
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.230894941634242,8.271661016949151,8.265360824742267,8.30542662116041,8.398539682539683,8.458808777429468,8.468385093167702,8.41732824427481,8.425203761755485,8.4043661971831,8.515,8.501335403726708,8.45028125,8.390465838509316,8.356392405063291,8.339316770186334,8.312260061919504,8.252337662337663,8.217884615384616,8.176603174603175,8.117669902912622,8.096554054054053,8.094092409240925,8.104281045751634,8.089901960784314,8.082775919732441,8.03920138888889
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.519864864864866,11.397912087912088,11.400697674418605,11.448295454545455,11.397191011235956,11.371348314606742,11.363255813953488,11.437906976744188,11.396111111111113,10.463333333333333,11.460722891566265,11.435232558139536,11.416344086021505,11.41901098901099,11.412150537634409,11.441318681318682,11.417333333333334,11.442117647058824,11.446067415730338,11.420454545454545,11.426744186046513,11.450588235294116,11.431704545454545,11.43977011494253,11.404235294117647,11.368139534883722,11.364090909090908
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,27.88880952380952,27.473888888888887,27.54150943396226,27.350727272727273,27.423518518518517,27.44214285714286,27.62925925925926,27.271702127659573,27.418867924528303,27.08,27.29980392156863,27.39403846153846,27.679636363636362,27.730909090909087,27.667627118644067,27.922666666666665,27.893965517241377,27.843508771929823,27.902758620689653,27.90438596491228,27.975714285714282,27.814067796610168,27.883666666666667,28.1359649122807,28.184642857142855,28.419090909090908,28.429285714285715
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,29.99,25.115,26.884285714285713,26.884285714285713,27.863333333333333,27.439999999999998,27.813333333333333,27.677999999999997,27.397142857142857,37.5,27.813333333333333,28.776,28.776,28.077999999999996,28.077999999999996,28.8475,26.63,29.3475,29.3475,29.4975,29.333333333333332,29.333333333333332,29.333333333333332,30.25,29.333333333333332,29.333333333333332,28.25
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,41.96,44.97,44.97,44.97,44.97,44.97,44.97,43.374,45.896,,43.3725,44.618,44.618,46.51333333333333,46.51333333333333,45.43857142857143,45.43857142857143,45.99625,46.05111111111111,46.05111111111111,46.01777777777778,46.01777777777778,46.01777777777778,44.77125,44.24,43.95875,44.24
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,21.523013698630137,21.514130434782608,21.491041666666664,21.487916666666663,21.479793814432988,21.565612244897956,21.60281553398058,21.67052083333333,21.670693069306928,20.96357142857143,21.656299999999998,21.589183673469385,21.695392156862745,21.676599999999997,21.70431372549019,21.703300970873787,21.715098039215686,21.766732673267327,21.78333333333333,21.82145631067961,21.75352380952381,21.6926213592233,21.730582524271846,21.733076923076922,21.72495238095238,21.715188679245284,21.685943396226417
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.643066666666667,4.775355450236967,4.799041095890411,4.821711711711712,4.815353982300885,4.881050228310502,4.853596491228071,4.880443349753695,4.86,4.755925925925926,4.76379679144385,4.776114285714286,4.852119565217392,4.82973544973545,4.815784313725491,4.821691542288558,4.8489162561576356,4.8524242424242425,4.872205128205128,4.924690721649484,4.874776119402985,4.859611650485437,4.875096153846154,4.880561224489796,4.912383419689119,4.9160204081632655,4.984734042553192
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.959872611464968,7.025828877005347,7.033575129533679,7.022786069651741,7.038217821782179,7.0365,7.05855,7.076941176470588,7.061010101010102,6.749655172413793,7.031006711409397,7.063661971830986,7.078053691275168,7.062679738562091,7.044252873563218,7.043478260869565,7.035760869565217,7.069895287958115,7.0739,7.0631400966183575,7.056878048780488,7.058905472636817,7.050582524271845,7.053575129533679,7.080618556701031,7.032686567164179,7.022753623188406
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.226800000000001,7.41659574468085,7.400545454545455,7.3145614035087725,7.3306666666666676,7.3567857142857145,7.261272727272727,7.301428571428571,7.321206896551724,5.2175,7.368918918918919,7.271081081081082,7.3133333333333335,7.220000000000001,7.2638,7.114137931034483,7.105636363636363,7.273529411764706,7.299387755102041,7.295490196078431,7.411111111111111,7.288833333333333,7.233833333333334,7.329215686274511,7.35468085106383,7.2172,7.3437931034482755
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.473823529411765,5.069906542056075,5.065943396226415,5.083148148148148,5.054,5.059375,5.059122807017544,5.08735294117647,5.025049504950496,3.9,4.94219512195122,4.915679012345679,4.891511627906977,4.905494505494506,4.990947368421052,4.988645833333334,4.918282828282829,4.878695652173913,4.968865979381444,4.95,4.920408163265306,4.940103092783505,4.934020618556701,4.881958762886598,4.85721649484536,4.876185567010309,4.872800000000001
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.90065,4.875632653061224,4.887510040160643,4.88432,4.918358778625954,4.929471698113208,4.892575757575758,4.849333333333333,4.746666666666666,4.9513043478260865,4.6926720647773275,4.644920634920635,4.525992509363296,4.3718115942028986,4.29067615658363,4.182135231316726,4.218956228956229,4.191122448979592,4.136205787781351,4.066571428571429,3.987831715210356,3.9109836065573766,3.906810631229236,3.9436140350877196,3.9308487084870847,3.869558823529412,3.8853333333333335
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,9.32937198067633,9.502008368200837,9.381157024793389,9.349297520661159,9.46850806451613,9.412669322709164,9.366679841897232,9.275302325581396,9.16987951807229,8.366585365853659,8.947286432160803,9.01578947368421,9.067019230769231,9.017142857142858,8.992500000000001,8.915530973451327,9.0404329004329,8.990970464135021,8.865590551181104,8.85781954887218,8.732757352941176,8.71304659498208,8.655451263537906,8.665963636363635,8.694015151515153,8.598943396226415,8.598352059925094
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.553508771929825,6.781717791411044,6.806322580645161,6.805741935483872,6.793377483443709,6.789084967320261,6.802112676056338,6.738,6.75830985915493,6.692631578947368,6.616153846153846,6.635620437956205,6.788343558282208,6.83508875739645,6.832558139534884,6.849945945945946,6.826717948717949,6.804070351758794,6.761772727272728,6.72051282051282,6.4733064516129035,6.188888888888889,6.040754716981132,5.9403007518796995,5.937089552238806,5.9329889298893,6.013891050583658
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.474242424242425,4.6053629032258065,4.577258064516129,4.584390243902439,4.556889763779528,4.529272030651342,4.495643939393939,4.461883408071749,4.471084337349398,4.1298,4.421025641025641,4.451940298507463,4.530133928571429,4.531322314049587,4.5484489795918375,4.49587044534413,4.50548,4.506774193548387,4.496758893280632,4.494627450980393,4.47046511627907,4.493653846153846,4.4903076923076926,4.468735177865613,4.45984375,4.451139705882353,4.4346520146520145
