item_code,item,unit,item_group,item_category,2024-08-01,2024-08-02,2024-08-03,2024-08-04,2024-08-05,2024-08-06,2024-08-08,2024-08-09,2024-08-10,2024-08-11,2024-08-12,2024-08-13,2024-08-14,2024-08-15,2024-08-16,2024-08-17,2024-08-18,2024-08-19,2024-08-20,2024-08-21,2024-08-22,2024-08-27,2024-08-28,2024-08-29,2024-08-30,2024-08-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,7.765212121212121,7.726823529411765,7.711869436201781,7.659672619047619,7.6392901234567905,7.521234567901235,7.359717868338558,7.322218309859156,7.352711267605634,7.389917012448133,7.325463258785944,7.312321981424149,7.4643999999999995,7.55044776119403,7.581529411764706,7.582543859649123,7.642167630057804,7.68685878962536,7.688236994219653,7.662737752161383,7.6548255813953485,7.565549132947976,7.561768115942029,7.496569767441861,7.442716981132075,
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.208230088495576,11.205535714285714,11.176981132075472,11.180471698113207,11.209444444444443,11.25072072072072,11.164778761061948,11.112368421052631,11.104385964912282,11.175462962962964,11.075000000000001,11.167727272727273,11.09059829059829,11.144434782608696,11.105132743362832,11.073103448275862,11.060695652173914,11.08859649122807,11.091,11.142649572649573,11.177777777777777,11.07342105263158,11.030183486238531,11.052589285714287,11.075811965811967,10.99
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,28.136400000000002,27.653461538461535,27.39131578947368,27.376973684210522,28.289350649350645,28.552027027027027,28.125333333333334,28.03842105263158,27.912499999999998,28.134761904761906,27.997307692307693,27.972948717948718,28.031538461538464,27.8690243902439,27.661975308641974,27.5490243902439,27.512142857142855,27.678125,27.60833333333333,27.78884615384615,27.801374999999997,28.245324675324675,28.246799999999997,28.139166666666668,28.176666666666662,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,30.044999999999998,30.044999999999998,30.256,30.256,30.256,31.863333333333333,31.863333333333333,31.863333333333333,31.863333333333333,31.01142857142857,31.01142857142857,30.107777777777773,30.881428571428568,30.881428571428568,30.881428571428568,30.211666666666662,30.881428571428568,31.863333333333333,31.863333333333333,32.44,32.44,31.03,30.295714285714286,29.85875,29.85875,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,44.24666666666667,44.24666666666667,44.567142857142855,44.24666666666667,43.1825,45.298,45.595555555555556,45.685,45.685,45.685,45.435,45.595555555555556,45.595555555555556,45.595555555555556,46.445,46.09428571428572,46.72888888888889,46.172222222222224,47.07,47.51,47.07,46.172222222222224,46.172222222222224,46.66571428571429,46.945,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.8858407079646,22.881160714285716,22.772702702702702,22.84618181818182,23.191785714285714,23.286608695652173,22.86053571428571,22.77918181818182,22.71181818181818,22.812021276595743,23.106363636363636,23.167777777777776,23.134732142857143,23.119999999999997,23.07827272727273,22.79083333333333,22.685000000000002,22.750925925925927,23.10183486238532,23.21851851851852,23.154666666666664,23.146990291262135,23.22122641509434,22.63826923076923,22.567549019607842,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.433735632183908,6.40698224852071,6.3831999999999995,6.4925,6.495140845070423,6.378859060402685,6.417181208053692,6.515126582278482,6.498733333333334,6.613904109589041,6.583161290322581,6.626165413533834,6.758068965517242,6.714344827586207,6.831666666666667,6.723571428571429,6.717046979865772,6.71049645390071,6.772867647058824,6.834967320261438,6.755636363636364,6.765279503105591,6.751618497109827,6.793277777777778,6.809847715736041,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.746894736842106,6.744894736842105,6.750728155339806,6.705742574257426,6.689184782608695,6.719351351351351,6.7922115384615385,6.80344827586207,6.867655502392346,6.988388888888889,6.94632850241546,6.911945945945946,6.867244897959184,6.885539215686275,6.876634615384615,6.872311320754717,6.882233009708738,6.91546875,6.890432432432433,6.93300518134715,6.955204081632653,7.0027083333333335,7.0063033175355445,6.988125,6.992000000000001,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.300161290322581,7.244385964912281,7.233492063492064,7.2215625,7.2790566037735855,7.174509803921569,7.29962962962963,7.262096774193548,7.273384615384615,7.296666666666667,7.278,7.334200000000001,7.2377777777777785,7.261896551724138,7.22328125,7.258382352941176,7.172142857142857,7.131641791044776,7.084354838709678,7.189016393442622,7.21032786885246,7.331818181818182,7.266984126984128,7.267878787878788,7.265588235294118,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.016796875000001,5.055887096774194,5.0920512820512815,5.1109917355371906,4.951864406779661,4.959159663865546,4.912118644067797,4.950333333333333,4.9208,4.905819672131147,4.918548387096774,4.985193798449613,5.034126984126984,5.121068702290076,5.128461538461539,5.09453125,5.135503875968992,5.187131147540984,5.212622950819672,5.16728,5.1552,5.108032786885246,5.118487394957984,5.057741935483871,5.069112903225807,
