item_code,item,unit,item_group,item_category,2026-02-01,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-07,2026-02-08,2026-02-09,2026-02-10,2026-02-11,2026-02-12,2026-02-14,2026-02-15,2026-02-16,2026-02-19,2026-02-20,2026-02-21,2026-02-22,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.818333333333333,8.754347826086956,8.695148514851486,8.692692307692308,8.753627450980392,8.633465346534654,8.580291262135923,8.578155339805825,8.905247524752475,8.893009708737864,8.889514563106797,8.866237623762377,8.676947368421054,8.664795918367346,8.744000000000002,8.898630136986302,8.854375,8.7928,8.769791666666666,8.834536082474227,8.862736842105264,8.875632183908046,8.833711340206186,8.8075,8.788673469387755
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.449000000000002,11.415333333333333,11.39,11.387297297297296,11.359444444444444,11.361142857142857,11.413529411764706,11.360588235294117,11.361142857142857,11.327837837837837,11.347894736842106,11.29,11.29625,11.28,11.345555555555556,11.450000000000001,11.339705882352941,11.398529411764706,11.412857142857142,11.40081081081081,11.403513513513513,11.416315789473684,11.392702702702703,11.392702702702703,11.367777777777778
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,33.17055555555555,,,33.43763157894737,,,,,,,,32.52,,,,,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,,,,,,,,,,38.9,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,46.656666666666666,,,46.656666666666666,,,,,,,,46.656666666666666,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,25.681,,,26.146666666666665,,,,,,,,25.95888888888889,,,,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,4.986774193548388,,,4.93375,,,,,,,,4.895714285714286,,,,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,7.569999999999999,,,7.505909090909091,,,,,,,,7.556842105263157,,,,,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,6.869285714285715,,,6.894285714285715,,,,,,,,6.783636363636364,,,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,4.384545454545455,,,4.458387096774194,,,,,,,,4.622692307692308,,,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,3.253636363636364,,,3.318974358974359,,,,,,,,3.2282857142857146,,,,,
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,10.710666666666667,,,10.903333333333334,,,,,,,,11.31,,,,,
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,6.166538461538461,,,5.749375,,,,,,,,5.750810810810811,,,,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,4.035517241379311,,,4.0632142857142854,,,,,,,,3.925416666666667,,,,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,12.223333333333334,,,12.743448275862068,,,,,,,,12.77346153846154,,,,,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,2.66,,,2.728,,,,,,,,2.4044444444444446,,,,,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,7.3847619047619055,,,7.169200000000001,,,,,,,,7.0773913043478265,,,,,
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,9.591875,,,9.220588235294118,,,,,,,,9.227142857142857,,,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,24.838749999999997,,,24.875641025641023,,,,,,,,24.35705882352941,,,,,
