item_code,item,unit,item_group,item_category,2023-07-01,2023-07-02,2023-07-03,2023-07-04,2023-07-05,2023-07-06,2023-07-07,2023-07-08,2023-07-09,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-15,2023-07-16,2023-07-17,2023-07-18,2023-07-20,2023-07-21,2023-07-22,2023-07-23,2023-07-24,2023-07-25,2023-07-26,2023-07-27,2023-07-28,2023-07-29,2023-07-30,2023-07-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.995000000000001,8.995000000000001,9.35637931034483,8.995000000000001,8.995000000000001,8.995000000000001,8.995000000000001,8.995000000000001,8.995000000000001,9.3225,8.995000000000001,8.895,9.063333333333334,9.063333333333334,8.9,9.03,9.21950819672131,9.026666666666666,8.763333333333334,8.763333333333334,8.763333333333334,8.763333333333334,8.967647058823529,8.763333333333334,8.99,9.045,9.195,9.195,8.99,8.706981132075473
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,10.8,10.8,11.355909090909092,10.8,10.8,10.8,10.8,10.8,10.8,11.325714285714287,,10.8,10.8,10.8,10.8,10.8,11.301818181818183,10.8,10.8,10.8,,10.8,11.372,10.8,10.8,10.8,10.8,10.8,10.8,11.372
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,28.5,28.5,31.445,,36.8,,,28.5,28.5,30.609999999999996,28.5,28.5,28.5,,28.5,28.5,30.88,28.5,28.5,28.5,,28.5,31.611428571428572,28.5,28.5,28.5,28.5,28.5,28.5,31.293333333333333
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,22.532857142857143,,,,,,,22.731333333333332,,,,,,,23.017999999999997,26.0,,,,,22.443846153846152,,,,,,,22.444666666666663
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.9,3.9,5.661176470588236,3.9,3.9,3.9,6.5,6.5,,5.938750000000001,,6.5,6.5,6.5,6.5,6.5,5.895294117647059,5.995,,,,,5.983529411764706,,,,,,,6.084736842105263
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.9,5.9,6.277916666666667,5.9,5.9,5.9,6.9,,6.7,6.385833333333333,6.9,4.9,5.9,5.9,5.9,5.9,6.356538461538462,5.9,6.9,6.9,6.9,6.9,6.561111111111111,4.9,,6.5,,4.9,6.2,6.524814814814816
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,5.698,,,,,,,5.698,,,,,,,5.815,,,,,,5.898333333333333,,,,,,,6.378
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.5,4.5,4.283333333333333,4.5,4.5,4.5,4.5,4.5,4.5,4.452222222222222,4.5,4.5,4.5,4.5,4.5,4.5,4.44625,4.5,,4.5,,4.5,4.128333333333333,4.5,4.5,4.5,4.5,4.5,4.5,4.431666666666667
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,2.9,2.9,3.604516129032258,2.9,2.9,2.9,2.9,2.9,2.9,3.751621621621622,2.9,2.9,2.9,2.9,2.9,2.9,3.753,2.8449999999999998,2.9,2.9,2.9,2.9,3.7180487804878046,,,4.0,,,,3.5564864864864867
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.8500000000000005,7.533333333333334,9.147499999999999,7.8500000000000005,7.8500000000000005,7.8500000000000005,7.533333333333334,7.533333333333334,8.066666666666668,9.005833333333333,7.533333333333334,7.875,7.625,7.625,7.625,7.625,8.720625,7.647500000000001,8.1,8.1,8.1,8.1,8.9405,8.1,8.1,8.1,6.5,7.4,7.2,8.7895
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.5,,6.20875,4.5,4.5,4.5,4.9,4.9,4.9,5.672307692307692,4.9,4.9,4.9,4.9,4.9,4.9,6.216428571428572,6.696666666666666,,7.05,4.9,7.05,6.711111111111111,6.55,6.55,6.55,6.55,6.85,6.85,6.716428571428572
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,4.5,4.5,4.345625,3.5,3.5,3.7,3.7,3.9,3.9,4.489714285714286,3.9,3.9,3.9,3.9,3.9,3.9,4.392702702702703,3.4450000000000003,2.9,2.9,2.9,2.9,4.398157894736842,2.9,2.9,3.7,2.9,2.9,2.9,4.281944444444445
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,24.8,24.8,23.14,24.8,24.8,24.8,24.8,,,23.787647058823527,24.8,24.8,24.8,,,,23.2175,19.99,,,,,23.212,,,,,,,21.339411764705883
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.9,3.9,6.474285714285714,3.9,3.9,3.9,3.9,3.9,3.9,6.108125,4.5,4.5,4.5,4.5,4.5,4.5,6.356666666666667,4.5,4.5,4.5,4.5,4.5,6.264374999999999,4.5,4.5,4.5,,,,6.155333333333333
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.5,7.5,9.01,,,,,,,9.295714285714286,,,,,,,9.516,11.99,,,,,9.67,,,,,,,8.0
