item_code,item,unit,item_group,item_category,2025-03-01,2025-03-02,2025-03-03,2025-03-04,2025-03-05,2025-03-06,2025-03-07,2025-03-08,2025-03-09,2025-03-10,2025-03-11,2025-03-12,2025-03-13,2025-03-14,2025-03-15,2025-03-16,2025-03-17,2025-03-18,2025-03-19,2025-03-20,2025-03-21,2025-03-22,2025-03-23,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.052857142857144,9.211666666666666,9.356,9.152857142857142,9.281428571428572,9.322857142857144,9.308571428571428,9.265714285714285,9.222857142857142,9.386454545454546,9.051428571428572,9.276,9.196000000000002,9.196000000000002,9.196000000000002,9.136,9.138545454545454,9.99,9.3225,9.01290322580645,8.95142857142857,9.095,9.08,9.383103448275863,9.194285714285714,9.194285714285714,9.422894736842105,9.311666666666667,9.311666666666667,9.254000000000001
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.6,11.6,11.420769230769231,11.6,11.6,11.6,11.6,,,11.5556,11.6,11.6,11.6,11.6,11.6,11.6,11.536296296296298,11.6,11.6,11.6,11.6,11.6,11.6,11.532307692307693,11.6,11.6,11.541851851851852,11.6,11.6,11.6
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,28.49,28.49,29.544666666666664,28.49,28.49,28.49,28.49,28.49,25.49,29.872,27.99,27.99,27.99,27.99,27.99,27.99,29.778666666666666,,27.99,28.244999999999997,28.593333333333334,28.593333333333334,28.593333333333334,27.082,28.593333333333334,28.593333333333334,27.131176470588237,28.593333333333334,28.593333333333334,28.593333333333334
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,32.8,,,,,,,31.394999999999996,,,,,,,31.394999999999996,,,,,,,31.394999999999996,,,31.394999999999996,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,27.5,,,,,,,27.5,,,,,,,27.5,,,27.5,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.29,22.29,23.032,23.36,23.36,23.36,23.36,22.29,22.29,22.626666666666665,23.36,23.36,23.36,23.36,23.36,23.36,22.52111111111111,,23.69333333333333,23.69333333333333,23.69333333333333,23.69333333333333,23.69333333333333,21.565714285714286,20.993333333333332,20.993333333333332,21.09409090909091,20.66,20.494999999999997,20.66
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.2,5.2,4.977,6.5,6.5,6.5,5.2,5.2,5.2,4.948285714285714,5.2,5.2,5.7,5.7,5.7,5.7,4.99425,3.9,5.9,4.915555555555556,5.9,5.4,5.7,4.91,5.7,5.7,4.938421052631579,6.5,5.2,5.2
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.5,5.663333333333334,6.035172413793104,5.6225000000000005,5.598000000000001,5.478,5.715,5.7,5.7,6.021521739130435,5.800000000000001,5.800000000000001,5.846666666666667,5.846666666666667,5.636,5.4725,6.002000000000001,5.5,5.3475,5.694210526315789,6.418000000000001,5.998333333333334,5.998333333333334,6.203888888888889,6.098000000000001,5.838,6.0562499999999995,5.848333333333334,5.848333333333334,5.8225
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,6.5200000000000005,,,,,,,6.180000000000001,6.5,6.5,6.5,6.5,6.5,5.2,6.09625,3.9,5.2,4.82,6.5,5.2,6.5,6.332727272727272,6.5,6.5,6.421250000000001,6.5,5.2,5.2
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,3.5,3.5,4.224285714285714,,,,,,,4.285555555555556,,,,,4.8,4.8,3.798,4.8,4.8,4.0975,4.8,4.8,4.8,4.398461538461539,,,3.9978571428571428,,,
