item_code,item,unit,item_group,item_category,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.404,8.315000000000001,7.948888888888888,8.262242990654205,8.302222222222222,8.302222222222222,8.302222222222222,8.402222222222223,8.457777777777778,8.462222222222222,8.308046511627907,8.295,8.48,8.51,8.55,8.51,8.51,8.405117370892018,8.336,8.242,8.205217391304348,7.98,7.890000000000001,8.075714285714286,8.06536312849162,8.0275,8.0275,7.947076923076923,7.9688888888888885,8.100000000000001
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.337333333333333,11.337333333333333,11.337333333333333,11.535416666666668,11.444666666666667,11.388,11.388,11.388,11.388,11.388,11.522142857142857,11.388,11.388,11.388,11.388,11.264444444444443,11.264444444444443,11.585111111111113,11.442727272727273,11.388,11.388,11.227,11.227,11.374444444444444,11.519069767441861,11.553333333333335,11.354285714285714,11.476739130434783,11.385,11.18375
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,28.362000000000002,,,,,,,28.667647058823526,,,,,,,28.875,,,,,,,28.564,,,29.079411764705885,,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,41.8975,,,,,,,44.3,,,,,,,37.5,,,,,,,45.1,,,38.745000000000005,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,,23.682702702702702,,,,,,,23.75205128205128,,,,,,,23.84948717948718,,,,,,,23.75638888888889,,,24.116969696969697,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,5.796666666666667,,,,,,,5.836,,,,,,,5.78,,,4.5,,,,6.25,,,5.578,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,5.798333333333333,,,,,,,5.9557142857142855,,,,,,,6.048333333333333,,,5.7,,,,6.330000000000001,,,5.938000000000001,,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,6.5,,,,,,,6.5,,,,,,,6.5,,,,,,,6.5,,,6.5,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,3.9,,,,,,,3.9,,,,,,,3.9,,,,,,,,,,3.9,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,2.595,,,,,,,2.9987500000000002,,,,,,,2.4842857142857144,,,1.6,,,,2.245,,,2.4783333333333335,,
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,9.437999999999999,,,,,,,9.655714285714286,,,,,,,9.176666666666668,,,8.9,,,,9.676,,,8.525714285714285,,
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,4.766666666666667,,,,,,,5.1579999999999995,,,,,,,4.9725,,,4.9,,,,5.245,,,4.878,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,3.5966666666666662,,,,,,,3.645,,,,,,,3.5759999999999996,,,3.2,,,,3.9,,,3.52,,
26,ANGGUR HIJAU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,16.080000000000002,,,,,,,14.55,,,,,,,13.125,,,14.9,,,,15.48,,,13.533333333333333,,
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,2.2,,,,,,,2.2,,,,,,,2.2,,,,,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,7.9,,,,,,,,,,,,,,6.8225,,,,,,,6.445,,,6.656000000000001,,
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,6.866666666666667,,,,,,,7.166666666666667,,,,,,,8.9,,,,,,,7.9,,,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,25.945099999999996,,,,,,,25.730434782608693,,,,,,,25.733627450980393,,,26.197499999999998,,,,26.299347826086954,,,25.9315625,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,9.717,9.815999999999999,9.558000000000002,10.653333333333332,9.397142857142857,10.374444444444444,9.554285714285713,10.151818181818182,10.787,10.637,11.039280000000002,10.063333333333334,9.752222222222223,10.30875,10.152222222222223,9.817777777777778,9.862222222222222,10.932857142857143,9.987,10.496,10.8455,10.515454545454546,10.324545454545456,10.352222222222222,11.036842105263158,9.631111111111112,9.408888888888889,10.882307692307693,9.717,9.825454545454546
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,25.4,,,,,,,25.4,,,,,,,22.9,,,19.9,,,,,,,22.9,,
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.342222222222222,13.167000000000002,13.111428571428572,13.534831460674157,13.85222222222222,13.155714285714286,13.29857142857143,13.213333333333333,14.896249999999998,14.706999999999999,14.424895833333332,14.008888888888889,14.206999999999999,13.706999999999999,13.246666666666668,13.170833333333334,13.823636363636364,13.91045045045045,12.616,12.135,14.081111111111111,13.463333333333333,14.185555555555556,14.45875,14.583048780487804,13.74,13.969999999999999,14.498999999999999,15.157999999999998,14.47125
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,,,,29.9,,,,,,,29.9,,,,,,,24.9,,,24.9,,,,,,,,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.99,14.99,15.745000000000001,15.27857142857143,15.945,13.05,16.75,16.163333333333334,16.163333333333334,14.0,14.851333333333335,17.5,14.333333333333334,14.333333333333334,14.0,14.333333333333334,14.333333333333334,15.000689655172414,13.663333333333334,14.799999999999999,14.799999999999999,13.45,12.996666666666668,13.95,15.489600000000001,15.1,16.496666666666666,15.520454545454545,16.7475,14.83
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,18.726,19.196363636363635,18.717,18.938979591836734,17.04,17.45090909090909,17.269090909090906,18.185555555555553,19.279090909090908,19.523636363636363,19.804695652173912,17.68,19.628333333333334,20.240000000000002,19.525714285714287,20.544999999999998,20.89333333333333,20.032839506172838,22.976,22.495,21.314166666666665,22.198,22.198,21.26,20.71253164556962,20.08142857142857,19.167142857142856,20.34133333333333,19.552222222222223,19.717777777777776
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,10.074000000000002,10.074000000000002,10.074000000000002,10.595316455696203,10.274000000000001,10.274000000000001,10.274000000000001,10.274000000000001,10.208333333333334,10.208333333333334,10.475,10.311666666666667,10.394,10.394,10.394,10.394,10.394,10.40150684931507,10.826666666666668,10.595,9.40625,10.074000000000002,10.074000000000002,9.974,10.563285714285715,9.9925,9.9925,10.502195121951221,10.174000000000001,10.174000000000001
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,13.972,14.663,14.663,13.304460093896713,14.663,14.168888888888889,14.168888888888889,13.8275,13.345555555555556,13.345555555555556,13.149422222222222,13.810999999999998,13.641,13.350999999999999,13.057777777777778,12.613333333333335,12.613333333333335,13.196681614349776,13.710909090909091,13.951666666666666,12.961428571428572,13.212,13.865454545454543,14.335555555555556,13.362727272727273,13.821000000000002,14.065454545454545,13.562217391304348,14.11909090909091,14.200909090909091
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.263333333333334,13.882857142857144,13.882857142857144,15.928921568627452,15.368571428571428,14.936000000000002,14.336000000000002,13.846666666666666,14.346666666666666,14.013333333333334,15.97631067961165,13.696666666666667,13.696666666666667,14.536000000000001,14.1725,14.530000000000001,14.1725,16.024910714285713,14.665000000000001,14.163333333333334,15.544374999999999,14.663333333333332,14.425714285714283,14.298000000000002,16.377058823529413,14.782857142857141,15.46,16.60892857142857,15.682857142857143,15.682857142857143
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,17.993333333333332,18.18583333333333,18.18583333333333,15.368333333333334,17.863076923076925,18.052,17.947272727272725,17.401818181818182,17.55636363636364,17.55636363636364,15.52536312849162,17.774545454545454,17.251666666666665,17.168333333333333,18.153,17.137272727272727,17.2425,15.993297297297298,17.293846153846154,17.91090909090909,16.799999999999997,18.625555555555554,18.374545454545455,18.374545454545455,16.36597701149425,18.757777777777775,18.757777777777775,16.485657142857143,20.055,19.86888888888889
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.024444444444445,9.996666666666666,10.107777777777777,10.698564102564104,10.135555555555555,9.78375,9.557777777777778,9.259375,9.278125,9.278125,10.727663316582914,9.383999999999999,9.321875,9.321875,9.33,9.33,9.278125,10.630841836734694,9.543333333333333,9.602500000000001,10.344146341463414,9.591111111111111,9.591111111111111,9.524000000000001,10.56938829787234,9.463333333333333,9.658750000000001,10.655768261964736,9.352500000000001,9.190000000000001
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.6433333333333335,6.716470588235294,6.680588235294118,8.065392491467577,7.2780000000000005,7.030833333333334,6.606363636363636,7.2058333333333335,7.164166666666667,7.151818181818182,8.182286689419795,6.848000000000001,7.151538461538461,7.380833333333334,7.105833333333334,7.298181818181818,7.514166666666667,8.243801916932908,7.0840000000000005,7.8225,7.536896551724138,8.0225,7.99,7.9975,8.331760563380282,7.99,7.6427272727272735,8.292253968253968,7.76,8.354285714285714
