item_code,item,unit,item_group,item_category,2025-12-01,2025-12-02,2025-12-03,2025-12-04,2025-12-05,2025-12-06,2025-12-07,2025-12-08,2025-12-09,2025-12-10,2025-12-11,2025-12-12,2025-12-13,2025-12-14,2025-12-15,2025-12-16,2025-12-17,2025-12-18,2025-12-19,2025-12-20,2025-12-21,2025-12-22,2025-12-23,2025-12-24,2025-12-26,2025-12-27,2025-12-28,2025-12-29,2025-12-30,2025-12-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.992606382978725,10.020452488687782,10.013108108108108,10.006771300448431,9.99780269058296,10.00712389380531,10.016409090909091,9.990257731958764,10.017612612612613,10.011801801801802,9.984572864321608,9.976392694063927,9.976284403669725,9.946422018348624,9.941602209944751,9.937926267281107,9.914212962962964,9.920141509433963,9.901770334928228,9.920528846153845,9.886127450980393,9.87005617977528,9.894114832535884,9.903714285714287,9.93233644859813,9.95330275229358,9.954930232558139,9.948244680851063,10.010272727272728,10.027174887892377
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.906333333333333,11.776470588235293,11.7625,11.7625,11.76969696969697,11.777142857142858,11.729117647058825,11.832962962962963,11.748064516129032,11.786774193548387,11.770967741935483,11.72258064516129,11.757575757575758,11.757575757575758,11.889285714285714,11.796774193548387,11.79967741935484,11.783,11.793000000000001,11.8371875,11.836060606060608,11.859666666666667,11.803,11.4545,11.819032258064516,11.830937500000001,11.793225806451614,11.85,11.853333333333333,11.927586206896551
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,32.833333333333336,,,,,,33.5,32.333333333333336,,,,,,33.75,32.333333333333336,35.5,,,,,33.75,33.05555555555556,,,,,35.0,,,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,31.333333333333332,,,,,,34.75,31.333333333333332,,,,,,34.75,31.6,36.0,,,,,34.75,31.6,,,,,35.0,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,46.0,,,,,,45.75,45.333333333333336,,,,,,45.75,46.0,48.0,,,,,45.75,45.333333333333336,,,,,40.0,,,
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,,,,,,,47.0,,,,,,,47.0,,48.0,,,,,47.0,,,,,,40.0,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,23.424242424242426,,,,,,23.714285714285715,23.227272727272727,,,,,,23.714285714285715,23.257575757575758,21.666666666666668,,,,,23.714285714285715,23.271428571428572,,,,,24.0,,,
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,27.191027397260275,,,,26.0,,28.77777777777778,27.26163120567376,,,,,,29.285714285714285,27.35765100671141,27.7,,,,,29.5,27.1361875,,,,,25.0,20.0,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.515789473684212,11.524948979591835,11.335377358490566,11.352830188679246,11.207009345794393,11.424528301886792,11.428773584905661,11.187820512820512,11.520855614973263,11.372727272727271,11.313664596273291,11.361904761904762,11.486153846153847,11.509424083769634,11.347019867549669,11.563157894736841,11.476530612244899,11.53248730964467,11.506763285024155,11.592822966507178,11.51457286432161,11.346706586826349,11.43578431372549,11.481909547738693,11.328217821782179,11.298477157360407,11.274000000000001,11.122222222222222,11.339790575916231,11.231182795698924
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.324074074074074,14.062745098039217,13.938532110091742,14.032773109243697,14.195555555555556,14.233823529411765,13.938805970149254,13.716304347826087,14.03464566929134,13.754545454545456,13.40983606557377,13.999224806201552,13.866949152542373,13.637962962962964,13.725352112676056,14.354639175257732,13.944444444444445,14.581249999999999,14.70531914893617,14.584000000000001,14.73191489361702,14.182432432432432,14.424418604651162,14.096551724137932,14.188659793814432,14.205940594059406,14.063440860215055,13.601369863013698,13.673493975903616,13.988172043010753
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.674999999999999,13.378378378378379,13.215909090909092,13.401612903225805,13.252054794520548,13.559634146341462,13.796428571428573,13.6125,13.474193548387097,13.456896551724139,12.945454545454545,13.114285714285714,13.480952380952381,13.706451612903225,12.580555555555556,12.935483870967742,13.183333333333334,12.536363636363637,13.303921568627452,13.865384615384615,13.434545454545454,13.013333333333332,13.034090909090908,13.289473684210526,13.607142857142858,14.11320754716981,14.244444444444444,12.595238095238095,14.351063829787234,14.622448979591837
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,17.590243902439024,18.39626168224299,18.422881355932205,18.356923076923078,18.412857142857145,18.402836879432627,18.209150326797385,17.899137931034485,17.79032258064516,18.00952380952381,18.033333333333335,18.324324324324323,18.29586206896552,18.378676470588236,18.39056603773585,18.434057971014493,18.275000000000002,18.160975609756097,17.994152046783626,18.364912280701756,18.25625,17.995934959349594,18.084397163120567,18.044805194805196,17.644318181818182,17.468062827225133,17.70701754385965,17.317692307692308,17.61437908496732,17.564285714285713
