item_code,item,unit,item_group,item_category,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09,2025-10-10,2025-10-11,2025-10-12,2025-10-13,2025-10-14,2025-10-15,2025-10-16,2025-10-17,2025-10-18,2025-10-19,2025-10-20,2025-10-21,2025-10-22,2025-10-23,2025-10-24,2025-10-25,2025-10-26,2025-10-27,2025-10-28,2025-10-29,2025-10-30,2025-10-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.847685185185185,9.858280542986426,9.874566210045662,9.88552511415525,9.880829493087557,9.883809523809523,9.890636363636364,9.882533936651583,9.875810810810812,9.866192660550459,9.872407407407408,9.857546296296297,9.859892473118279,9.88906976744186,9.901071428571429,9.911891891891893,9.906008968609866,9.912286995515695,9.91165137614679,10.35,9.89420091324201,9.90418918918919,9.892073732718893,9.931461187214612,9.95601809954751,9.950366972477063,9.931780104712042,9.969447004608295,9.970904977375566,9.988654708520178,9.993076923076922
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.817499999999999,11.761379310344827,11.778214285714286,11.738387096774193,11.722580645161292,11.885862068965517,11.716896551724139,11.76741935483871,11.75875,11.796363636363635,11.736363636363636,11.78375,11.825000000000001,11.756666666666668,11.783870967741937,11.79375,11.7375,11.734375,11.793939393939393,11.922222222222224,11.820909090909092,11.791142857142857,11.7375,11.81111111111111,11.877142857142857,11.844444444444445,11.924242424242424,11.841176470588236,11.850000000000001,11.782352941176471,11.811764705882354
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,32.42857142857143,32.25,,,,,,32.42857142857143,32.46666666666667,,,29.73076923076923,,,,,,,,,,31.571428571428573,30.571428571428573,,,,
10,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,,33.0,29.5,,,,,,33.0,29.4,,,29.545454545454547,,,,,,,,,,33.5,29.285714285714285,,,,
11,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,47.0,46.166666666666664,,,,,,47.0,45.666666666666664,,,46.733333333333334,,,,,,,,,,46.0,45.333333333333336,,,,
12,DAGING KAMBING BEBIRI IMPORT TANPA TULANG (MUTTON) (TIDAK TERMASUK PAHA - NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,,,,,46.0,44.0,,,,,,46.0,,,,45.2,,,,,,,,,,46.0,44.0,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,,,23.571428571428573,23.035135135135135,,,,,,23.571428571428573,23.094285714285714,,,23.31086956521739,,,,28.0,,,,,,23.571428571428573,23.2,,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,28.444444444444443,27.88933333333333,,,,,,28.77777777777778,27.599310344827586,,28.0,28.176875000000003,,,,27.956521739130434,28.0,,,,,29.0,27.633557046979863,,,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,10.890049751243781,11.002,10.996446700507615,11.071938775510203,11.192156862745097,11.134013605442178,11.229444444444445,11.194708994708996,11.173882978723405,11.154123711340207,11.11888888888889,11.032820512820514,11.15,11.245549738219896,11.052525252525253,11.147208121827411,11.03298969072165,10.945408163265308,10.908585858585859,10.6,11.019428571428572,11.13695652173913,11.060588235294118,10.980545454545455,11.145449101796407,11.178383233532934,11.16159420289855,11.125388601036269,11.052551020408163,11.052763819095478,11.096984924623117
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,13.667289719626169,13.637068965517242,13.790833333333333,13.710619469026549,13.727118644067795,13.69875,13.846874999999999,13.326436781609196,13.492307692307694,13.56279069767442,13.836363636363638,13.854255319148935,13.920238095238094,14.294017094017095,14.20483870967742,13.914615384615386,13.773913043478261,13.712403100775195,13.717460317460318,9.666666666666666,13.49917355371901,13.151145038167938,12.554918032786885,12.86923076923077,12.993406593406595,13.309638554216868,12.301282051282051,12.784375,12.338392857142859,12.672115384615385,13.52377049180328
