item_code,item,unit,item_group,item_category,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,8.245,8.094999999999999,8.55,8.6568,7.895,7.895,7.895,8.045,8.045,8.7,8.6475,8.7,8.85,8.85,8.445,8.445,8.85,8.702948717948718,8.295,8.295,8.33,8.2,7.7,8.45,8.451739130434783,7.595000000000001,8.45,8.375492957746479,7.695,7.945
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,12.0,12.0,12.0,12.245999999999999,12.0,12.0,12.0,,,,12.3485,12.0,12.0,12.0,12.0,12.0,12.0,12.339090909090912,12.0,12.0,12.0,12.0,12.0,12.0,12.428695652173914,12.0,12.0,12.48,12.0,12.0
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,,,,26.0,,,,,,,33.266666666666666,,,,,,,33.266666666666666,,,,,,,33.266666666666666,,,33.266666666666666,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,,,,23.429999999999996,,,,,,,23.797142857142855,,,,,,,23.425714285714285,,,,,,,23.382857142857144,,,23.525714285714287,,
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,2.5,,,,,,,2.5,,,,,,,2.5,,,2.5,,
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,11.9,,,,,,,,,,,,,,11.9,,,,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,5.0,,,,,,,5.0,,,,,,,5.0,,,,,,,5.0,,,5.0,,
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,26.689,,,,,,,25.810833333333335,,,,,,,26.325769230769232,,,,,,,26.785806451612903,,,26.982903225806453,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,7.0,,,10.988695652173913,7.0,,,,,,11.449375000000002,8.0,7.0,7.0,8.0,8.0,8.0,11.20326923076923,,9.0,8.0,9.0,8.0,8.0,11.229782608695654,7.0,7.0,11.268775510204081,8.0,9.0
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,14.176176470588235,13.0,13.0,,,12.0,11.0,15.061470588235295,10.0,9.0,9.0,10.0,10.0,10.0,14.529189189189191,,,9.0,9.0,,,14.488000000000001,,,14.844074074074072,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,12.15,,,,,,,12.475,,,,,,,13.525,,,,,,,11.933333333333332,,,12.6,,
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,15.0,15.0,13.0,19.573333333333334,,,13.0,13.0,13.0,,20.563870967741938,,,,,,,20.9592,,,22.0,,,,20.787647058823527,19.0,18.0,20.56780487804878,18.0,18.0
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,8.695,8.695,8.695,10.67952380952381,8.695,8.695,8.695,8.695,8.695,8.695,10.815652173913042,8.695,8.695,8.695,8.695,8.695,8.695,10.885833333333332,8.695,8.695,8.695,8.695,8.695,8.695,10.852727272727272,8.695,8.695,10.818076923076923,8.695,8.695
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.5,8.5,8.5,13.855285714285714,8.5,,,,8.5,9.0,13.653529411764707,9.0,9.0,9.0,10.245000000000001,10.245000000000001,10.245000000000001,13.915616438356166,10.245000000000001,10.245000000000001,12.698,8.995000000000001,8.995000000000001,9.995000000000001,13.929565217391303,10.495000000000001,10.495000000000001,13.797567567567567,10.495000000000001,10.995000000000001
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,16.63658536585366,12.99,,,,,,17.127045454545456,,,,,,,17.312826086956523,,,,,,,17.133617021276596,,,17.23127659574468,,
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,18.99,18.99,16.146491228070175,14.995,11.995000000000001,12.326666666666668,12.426666666666668,12.426666666666668,12.945,15.97223880597015,12.96,12.96,11.995000000000001,11.995000000000001,11.995000000000001,11.995000000000001,16.13550724637681,13.195,13.295,14.3975,13.295,13.095,13.06,16.08763888888889,13.095,12.445,16.056619718309857,17.49,17.49
