item_code,item,unit,item_group,item_category,2025-12-01,2025-12-02,2025-12-03,2025-12-04,2025-12-05,2025-12-06,2025-12-07,2025-12-08,2025-12-09,2025-12-10,2025-12-11,2025-12-12,2025-12-13,2025-12-14,2025-12-15,2025-12-16,2025-12-17,2025-12-18,2025-12-19,2025-12-20,2025-12-21,2025-12-22,2025-12-23,2025-12-24,2025-12-26,2025-12-27,2025-12-28,2025-12-29,2025-12-30,2025-12-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.497808219178083,9.5,9.35,9.35,9.35,9.35,9.35,9.506282051282051,9.35,9.35,8.850000000000001,9.149999999999999,9.149999999999999,9.149999999999999,9.431935483870967,9.012500000000001,9.6,8.899999999999999,8.2,8.2,8.899999999999999,9.102500000000001,8.344999999999999,8.595,8.245000000000001,8.595,8.745000000000001,8.745000000000001,8.895,8.895
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,12.231428571428571,12.0,12.0,12.0,12.0,12.0,12.0,12.243,,,,,,,12.219473684210527,,,,,,,12.102857142857143,12.0,,,,,,,
9,DAGING KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (AUSTRALIA - KOTAK),1kg,BARANGAN SEGAR,DAGING,34.93333333333333,,,,,,,34.93333333333333,,,,,,,30.0,,,,,,,30.8,,,,,,,,
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,24.060909090909092,,,,,,,23.39888888888889,,,,,,,22.96125,,,,,,,23.39888888888889,,,,,,,,
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,5.0,,,,,,,5.0,,,,,,,5.0,,,,,,,5.0,,,,,,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,25.214615384615385,,,,,,,25.556190476190473,,,,,,,24.749444444444446,28.483333333333334,,,,,,24.732857142857142,,,,,,,,
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.394358974358974,,,,,,,11.423783783783785,9.0,8.0,,,,,11.029259259259257,12.671428571428573,8.0,,,8.0,,11.816250000000002,,8.0,8.0,8.0,8.0,8.0,,
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,15.046666666666667,,,,,,,15.23764705882353,,,,,,,15.08952380952381,17.79,,,,,,15.974375,,,,,,,,
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.332500000000001,,,,,,,13.551764705882352,,,,,,,13.919,13.9,,,,,10.0,12.5,10.0,,,,,8.0,,
